t,E,current1_mA,coll_current,potential2,current1,current1_muA,cur1muA_filt,coll_cur_filt,coll_cur_norm,coll_cur_norm_filt,cur_H2O2,cur_H2O2_min,cur_H2O2_max,yield,yield_min,yield_max,j,current1_mA_geo
140.024,0.8868135806451616,0.0017281935483871,0.0019631935483843,,1.7281935483871609e-06,1.7281935483871609,1.760225806451604,-0.00484,-0.0026259999999998,-0.0026259999999998,0.0375142857142841,0.0605305032332881,0.0271795059372293,4.249206464372386,6.768009093236272,3.0967213345644367,4.490621156658601,0.0044906211566586
140.07399999999998,0.8875244516129029,0.0019136451612903,-0.0054788064516118,,1.9136451612903527e-06,1.913645161290353,1.7460967741935995,-0.004895548387097,-0.0033093333333335,-0.0033093333333335,0.0472761904761929,0.0762816496699849,0.0342521115695403,4.821834433451701,7.666779426241455,3.5168293571510127,4.9725075386652575,0.0049725075386652
140.124,0.8868300967741937,0.0019967096774193,-0.0027013870967746,,1.9967096774193407e-06,1.996709677419341,1.88480645161288,-0.0055899032258063,-0.0039651129032257,-0.0039651129032257,0.056644470046082,0.0913976692342225,0.0410395314908657,5.517262583855947,8.754115958712374,4.027927608698599,5.188346368664685,0.0051883463686646
140.174,0.8839199032258057,0.001707193548387,-0.005755870967743,,1.707193548387004e-06,1.7071935483870042,1.907,-0.0057009999999999,-0.003270758064516,-0.003270758064516,0.0467251152073719,0.0753924720485528,0.0338528515741654,5.328082330980656,8.458775193371196,3.8887937248450615,4.436053747598115,0.0044360537475981
140.22400000000002,0.883253774193549,0.0017628387096775,-0.0086718387096784,,1.762838709677578e-06,1.7628387096775784,1.9234516129032384,-0.0040345483870954,-0.0042011935483873,-0.0042011935483873,0.0600170506912475,0.0968394362773568,0.0434830026625468,6.584947859956182,10.414644758610129,4.81453579010726,4.580644808472249,0.0045806448084722
140.274,0.8827844285714282,0.0018282857142856,-0.0072995714285708,,1.828285714285681e-06,1.8282857142856808,1.8329999999999755,-0.0037327142857146,-0.0055775714285712,-0.0055775714285712,0.0796795918367315,0.1285655770719875,0.0577287264882629,8.352310346634718,13.1400457091237,6.12176929722483,4.750705450005923,0.0047507054500059
140.32399999999998,0.8797358225806448,0.0014978709677421,-0.0004665645161287,,1.497870967742114e-06,1.4978709677421138,1.5546129032257685,-0.007422,-0.006561,-0.006561,0.0937285714285714,0.1512340562504266,0.0679073642247408,11.77790884224676,18.341349283417227,8.673943538283472,3.8921398959999736,0.0038921398959999
140.374,0.8787640483870969,0.0018865806451612,0.0002277903225805,,1.8865806451612616e-06,1.8865806451612617,1.470741935483877,-0.007422,-0.006561,-0.006561,0.0937285714285714,0.1512340562504266,0.0679073642247408,9.466054153903858,14.842768201216703,6.948864756256428,4.902181799492438,0.0049021817994924
140.424,0.8792244516129034,0.0015831290322579,-0.006242209677422,,1.5831290322579156e-06,1.5831290322579157,1.459,-0.007422,-0.006561,-0.006561,0.0937285714285714,0.1512340562504266,0.0679073642247408,11.179073431460592,17.439722656978024,8.226028737998716,4.113678547528751,0.0041136785475287
140.47400000000002,0.8790648253968251,0.001425,-0.0082966666666659,,1.425e-06,1.425,1.4422698412698272,-0.007422,-0.006561,-0.006561,0.0937285714285714,0.1512340562504266,0.0679073642247408,12.343031294974177,19.189289262050945,9.097331268106483,3.702788471933893,0.0037027884719338
140.524,0.878382,0.0015232857142857,-0.007422,,1.5232857142857363e-06,1.5232857142857366,1.425,-0.007422,-0.0087269677419359,-0.0087269677419359,0.124670967741942,0.2011606051485442,0.0903254651774437,15.130369517789074,23.33045718866293,11.195443651734418,3.958178794609691,0.0039581787946096
140.57399999999998,0.8774476451612888,0.0017328709677417,-0.0074914354838712,,1.7328709677417698e-06,1.7328709677417695,1.425,-0.007422,-0.011726,-0.011726,0.1675142857142857,0.270289672853605,0.1213659126504056,17.62950805997289,26.986320255700523,13.090658904889915,4.502775187861861,0.0045027751878618
140.624,0.8742540967741937,0.0013715806451613,-0.0081857903225805,,1.371580645161317e-06,1.371580645161317,1.425,-0.007422,-0.0117815483870962,-0.0117815483870962,0.1683078341013752,0.2715700886284468,0.1219408470437364,21.85974326945572,33.054799300377915,16.329305963143717,3.563981053495421,0.0035639810534954
140.674,0.8728519838709673,0.0016795645161291,-0.0047008225806436,,1.6795645161291812e-06,1.6795645161291817,1.3528709677419055,-0.0044369677419342,-0.0131702580645163,-0.0131702580645163,0.1881465437788043,0.3035804829998009,0.1363142068771436,20.147285928485484,30.61606520281034,15.0135804941274,4.36426114259113,0.0043642611425911
140.72400000000002,0.8717519365079359,0.0015668730158727,-0.0018474920634909,,1.5668730158727868e-06,1.566873015872787,1.3210000000000002,-0.0018474920634909,-0.012892516129032,-0.012892516129032,0.1841788018433154,0.297178404125525,0.1334395349104599,21.03636225723347,31.885215282934,15.695883071496612,4.071438133444243,0.0040714381334442
140.774,0.8706585714285714,0.0012772857142857,0.0002020000000001,,1.277285714285712e-06,1.277285714285712,1.4392857142857411,-0.000536,-0.0129758387096774,-0.0129758387096774,0.1853691244239629,0.2990990277878091,0.1343019365004656,25.346940305819786,37.94746546384162,19.028494110963184,3.318960574191566,0.0033189605741915
