t,E,current1_mA,coll_current,potential2,current1,current1_muA,cur1muA_filt,coll_cur_filt,coll_cur_norm,coll_cur_norm_filt,cur_H2O2,cur_H2O2_min,cur_H2O2_max,yield,yield_min,yield_max,j,current1_mA_geo,cur_H2O2_uAcm,cur_H2O2_min_uAcm,cur_H2O2_max_uAcm
2917.8259999999896,0.9040821999999098,0.001149562499842,0.0528248124992101,,1.1495624998420304e-06,1.1495624998420306,1.4960000000000002,0.054557,0.054557,0.054557,-0.7793857142857142,-1.0103148148148149,-0.6343837209302325,80.809397429899,93.55298173269904,71.12139520165695,2.987078436619353,0.0029870784366193,-2.0251932898576177,-2.625250560926541,-1.6484131429073632
2917.8759999999897,0.903573898734447,0.001525392405052,0.0554397974680169,,1.5253924050520558e-06,1.5253924050520558,1.4666075949479445,0.054557,0.054557,0.054557,-0.7793857142857142,-1.0103148148148149,-0.6343837209302325,67.63216881889302,79.6870243456465,58.74532210061432,3.963652921124397,0.0039636529211243,-2.0251932898576177,-2.625250560926541,-1.6484131429073632
2917.925999999989,0.9022663037977408,0.0015798227847987,0.0570746075945959,,1.5798227847987846e-06,1.579822784798785,1.4121772152012155,0.054557,0.054557,0.054557,-0.7793857142857142,-1.0103148148148149,-0.6343837209302325,66.07179607806248,78.01244342891552,57.30122455054071,4.105087435264168,0.0041050874352641,-2.0251932898576177,-2.625250560926541,-1.6484131429073632
2917.9759999999897,0.9038879240502724,0.0014774936709085,0.0555705822788189,,1.4774936709085849e-06,1.4774936709085846,1.41,0.054557,0.054557,0.054557,-0.7793857142857142,-1.0103148148148149,-0.6343837209302325,69.06755579395887,81.2212692908343,60.077703694519215,3.839190548768839,0.0038391905487688,-2.0251932898576177,-2.625250560926541,-1.6484131429073632
2918.02599999999,0.90476451250011,0.0013283000000438,0.0523081125012083,,1.328300000043899e-06,1.328300000043899,1.328300000043899,0.054557,0.054557,0.054557,-0.7793857142857142,-1.0103148148148149,-0.6343837209302325,73.95654000849093,86.40284055293239,64.64451853866412,3.4515185455665525,0.0034515185455665,-2.0251932898576177,-2.625250560926541,-1.6484131429073632
2918.0759999999896,0.9042263875001124,0.0011133000000448,0.0463899875012352,,1.1133000000448766e-06,1.1133000000448767,1.1133000000448767,0.054557,0.054557,0.054557,-0.7793857142857142,-1.0103148148148149,-0.6343837209302325,82.3576474831025,95.15047717178096,72.59708530972436,2.892852214715909,0.0028928522147159,-2.0251932898576177,-2.625250560926541,-1.6484131429073632
2918.1259999999897,0.9026810875003736,0.0006043375001208,0.0488651499990112,,6.0433750012085e-07,0.60433750012085,0.6881875000989004,0.054557,0.054557,0.054557,-0.7793857142857142,-1.0103148148148149,-0.6343837209302325,112.65052232573385,125.14332720045311,102.42558376322056,1.5703395990209337,0.0015703395990209,-2.0251932898576177,-2.625250560926541,-1.6484131429073632
2918.175999999989,0.9011222151899416,0.0001287974683429,0.0544050759475426,,1.2879746834303814e-07,0.1287974683430381,0.291,0.0543609367090887,0.0543609367090887,0.0543609367090887,-0.776584810129839,-1.0066840131312729,-0.632103915221962,171.54848920606597,177.31403454051804,166.14608118082478,0.3346735305227171,0.0003346735305227,-2.0179152859142024,-2.6158161113702625,-1.6424891862092346
2918.2259999999897,0.9007956329114604,0.0001832278480899,0.0631221645551495,,1.832278480899488e-07,0.1832278480899488,0.291,0.0532716962027581,0.0532716962027581,0.0532716962027581,-0.761024231467973,-0.9865128926436688,-0.6194383279390479,161.19090398493333,168.67205839560052,154.34519266865692,0.4761080446629592,0.0004761080446629,-1.9774819306259368,-2.5634025026632523,-1.609578315625763
2918.27599999999,0.9004033544304683,0.000237658227837,0.0620322911407895,,2.3765822783704746e-07,0.2376582278370474,0.291,0.052836,0.052836,0.052836,-0.7547999999999999,-0.9784444444444444,-0.6143720930232558,152.1071575264186,160.91477582379054,144.2136689227018,0.6175425588036896,0.0006175425588036,-1.9613085885022468,-2.5424370591695795,-1.5964139673855495
2918.3259999999896,0.900006506328801,0.0003040759492329,0.0544153544318327,,3.040759492329593e-07,0.3040759492329591,0.2953544303350803,0.0528251012659345,0.0528251012659345,0.0528251012659345,-0.7546443037990653,-0.9782426160358254,-0.6142453635573788,142.5578289709432,152.57403932708058,133.7756959360949,0.790125557482215,0.0007901255574822,-1.9609040200124608,-2.541912618534672,-1.5960846674520033
2918.3759999999897,0.9015318227844992,0.0009578734175882,0.0473330759508102,,9.57873417588293e-07,0.9578734175882928,0.5130759493227228,0.052280164557073,0.052280164557073,0.052280164557073,-0.7468594936724724,-0.9681511955013532,-0.607908890198524,87.62187774272738,100.53362650940234,77.64922201193903,2.488984314538842,0.0024889843145388,-1.9406755953156596,-2.515690586520299,-1.5796196706057692
2918.425999999989,0.9014864750004296,0.0013476499999887,0.0454974249989827,,1.3476499999887077e-06,1.3476499999887075,0.7771749999321135,0.051738225000113,0.051738225000113,0.051738225000113,-0.739117500001615,-0.9581152777798712,-0.601607267443175,70.83850980092825,83.10605481119,61.72682051720999,3.501798515199927,0.0035017985151999,-1.920558426954792,-2.4896127756821373,-1.5632452312422729
2918.4759999999897,0.8994421000004202,0.0014013999999889,0.0503392999990047,,1.401399999988952e-06,1.401399999988952,1.100299999933583,0.0512001000001106,0.0512001000001106,0.0512001000001106,-0.7314300000015801,-0.9481500000020484,-0.5953500000012861,68.58774492151994,80.70907195043137,59.63190184091115,3.641465097913858,0.0036414650979138,-1.9005828575666368,-2.463718519067863,-1.5469860468565648
2918.52599999999,0.8988406708861424,0.0009979746836441,0.051571746835332,,9.979746836441992e-07,0.9979746836441992,1.2434430379525132,0.0501985063293358,0.0501985063293358,0.0501985063293358,-0.7171215189905126,-0.9296019690617756,-0.5837035619690218,83.62464075063293,96.45291851369744,73.80812925611407,2.593185371143589,0.0025931853711435,-1.8634030129780996,-2.4155224242308697,-1.5167233826565925
2918.5759999999896,0.8989672784807153,0.0007200759492983,0.05041681012784,,7.200759492984145e-07,0.7200759492984143,1.324,0.0496753670883788,0.0496753670883788,0.0496753670883788,-0.7096481012625551,-0.9199142053403492,-0.577620547539289,99.2706391116686,112.18533266658255,89.02244075511737,1.8710799466519457,0.0018710799466519,-1.8439837252524665,-2.3903492734754197,-1.5009169856706122
2918.6259999999897,0.900383734176928,0.0010472911391741,0.0444237721531137,,1.0472911391741676e-06,1.0472911391741675,1.324,0.0507652405061081,0.0507652405061081,0.0507652405061081,-0.7252177215158307,-0.9400970464094104,-0.5902934942570716,81.8295172001024,94.60628308337856,72.09318922591825,2.7213316188720147,0.002721331618872,-1.884440574646303,-2.4427933375044675,-1.53384697936327
2918.675999999989,0.8994292278485331,0.0012260253164329,0.0454695949357997,,1.226025316432987e-06,1.2260253164329868,1.2499746835670131,0.0503728860761767,0.0503728860761767,0.0503728860761767,-0.719612658231096,-0.9328312236329022,-0.5857312334439153,73.97189688953704,86.41900990831303,64.65893372746048,3.185763093324327,0.0031857630933243,-1.8698761088812677,-2.423913474475717,-1.5219921816475432
2918.7259999999897,0.8975444375000445,0.0013293749999888,0.0495534374996659,,1.3293749999888788e-06,1.3293749999888786,1.152,0.0489616250008904,0.0489616250008904,0.0489616250008904,-0.699451785727007,-0.9066967592757498,-0.569321220940587,68.95135559640202,81.0972863924486,59.96970075201268,3.454311877077852,0.0034543118770778,-1.817489129027043,-2.356004426516537,-1.4793516166499183
2918.77599999999,0.8973288125000436,0.0013831249999891,0.0511678124996733,,1.383124999989123e-06,1.383124999989123,1.152,0.0446578750008709,0.0446578750008709,0.0446578750008709,-0.6379696428695846,-0.8269976852013132,-0.5192776162891967,63.131100280115305,74.8372649846861,54.59176851901751,3.5939784597917823,0.0035939784597917,-1.6577309747798457,-2.1489105228627627,-1.3493159097045253
2918.8259999999896,0.8978203670883577,0.0013283544304137,0.0489784810139077,,1.3283544304137918e-06,1.3283544304137918,1.152,0.042506,0.042506,0.042506,-0.6072285714285715,-0.787148148148148,-0.4942558139534883,62.74373879607206,74.41712963386975,54.236040369132176,3.451659980055088,0.003451659980055,-1.577851897624281,-2.045363570994438,-1.2842980562058095
2918.8759999999897,0.8990191012655745,0.001165063291173,0.0429854430392159,,1.1650632911730598e-06,1.1650632911730598,1.152,0.042506,0.042506,0.042506,-0.6072285714285715,-0.787148148148148,-0.4942558139534883,68.52466958091111,80.64168996180483,59.57332889454001,3.027356437634362,0.0030273564376343,-1.577851897624281,-2.045363570994438,-1.2842980562058095
2918.925999999989,0.8989172000000455,0.000904175000057,0.0410207750003421,,9.041750000570838e-07,0.9041750000570838,1.152,0.042506,0.042506,0.042506,-0.6072285714285715,-0.787148148148148,-0.4942558139534883,80.35293589146248,93.0807514795076,70.68720297087958,2.3494517661910157,0.002349451766191,-1.577851897624281,-2.045363570994438,-1.2842980562058095
2918.9759999999897,0.8986662911393086,0.000790873417676,0.0400973797467218,,7.908734176760187e-07,0.7908734176760187,1.152,0.042506,0.042506,0.042506,-0.6072285714285715,-0.787148148148148,-0.4942558139534883,86.86470317054179,99.76392784429882,76.91923921562132,2.055043490336646,0.0020550434903366,-1.577851897624281,-2.045363570994438,-1.2842980562058095
