t,ion_current_M2,ion_current_M32,E,current1_mA,coll_current,current1,current1_muA,ion_current_M2_sBG_sub,ion_current_M2_sBG_ALS,ion_current_M2_sBG_ALS_sub,ion_current_M2_ALS,ion_current_M2_UVS,ion_current_M2_UVS_sub,ion_current_M2_UVS_ALS,ion_current_M2_UVS_ALS_sub,ion_current_M2_MF,ion_current_M2_MF_sub,j,current1_mA_geo
5237.8,3.6052509049723766e-09,1.9406404751381042e-08,-8.617073169166819e-05,-0.005917256097559,,-5.917256097559087e-06,-5.917256097559086,6.664107734805683e-11,1.6882076447755462e-12,6.495286970328129e-11,3.5525638318121582e-09,3.6124947638467934e-09,-7.243858874417184e-12,-7.525317209684497e-11,6.800931322242777e-11,3.554835529281765e-09,5.041537569061236e-11,-15.375682570892852,-0.0153756825708928
5237.9000000000015,3.602691223204456e-09,1.9450440353591568e-08,0.0024181999999484,-0.0056969866666668,,-5.696986666666871e-06,-5.69698666666687,6.408139558013583e-11,1.6871461368942561e-12,6.239424944324157e-11,3.552563957372176e-09,3.6124900949688334e-09,-9.798871764377734e-12,-7.525050131288794e-11,6.545162954851019e-11,3.554835529281765e-09,4.7855693922691376e-11,-14.803323897610651,-0.0148033238976106
5238.0,3.6095674662983565e-09,1.949026269060777e-08,0.0009073108108156,-0.0054466891891883,,-5.446689189188369e-06,-5.4466891891883655,7.095763867403709e-11,1.6860846827188402e-12,6.927155399131825e-11,3.55256403910208e-09,3.6124854264332124e-09,-2.9179601348559146e-12,-7.524783136389069e-11,7.232987122903475e-11,3.554834948066295e-09,5.473251823206226e-11,-14.152938905216589,-0.0141529389052165
5238.1,3.613954755494489e-09,1.9498621806629882e-08,0.0052096184210484,-0.0050019605263153,,-5.001960526315375e-06,-5.001960526315374,7.53449278701701e-11,1.6850232718900548e-12,7.365990459828003e-11,3.552564077026459e-09,3.612480758240121e-09,1.4739972543683745e-12,-7.524516225269089e-11,7.671915950705927e-11,3.554834948066295e-09,5.911980742819526e-11,-12.99733457818172,-0.0129973345781817
5238.200000000002,3.6115783818681166e-09,1.9497906751381103e-08,0.0040623291139337,-0.0047452025316429,,-4.745202531642939e-06,-4.745202531642941,7.296855424379674e-11,1.6839618940486642e-12,7.128459234974808e-11,3.552564071175604e-09,3.6124760903897486e-09,-8.977085216315841e-13,-7.524249398212629e-11,7.434478546049469e-11,3.554835529281765e-09,5.674285258635228e-11,-12.330162267480002,-0.01233016226748
5238.3,3.609561514917131e-09,1.9480989624309413e-08,0.0061531466666619,-0.0043204400000007,,-4.320440000000742e-06,-4.32044000000074,7.095168729281108e-11,1.6829005388354388e-12,6.926878675397564e-11,3.552564021585944e-09,3.612471422882288e-09,-2.909907965156121e-12,-7.523982655503449e-11,7.232991858987841e-11,3.554835529281765e-09,5.47259856353666e-11,-11.226438895217408,-0.0112264388952174
5238.4000000000015,3.607985824309393e-09,1.9501992928176916e-08,0.0093962933333362,-0.0037537999999994,,-3.7537999999994735e-06,-3.753799999999473,6.93759966850745e-11,1.6818391958911576e-12,6.769415748918335e-11,3.552563928299812e-09,3.612466755717925e-09,-4.48093140853036e-12,-7.523715997425327e-11,7.075622856572294e-11,3.554835529281765e-09,5.315029502763005e-11,-9.75405429189017,-0.0097540542918901
5238.5,3.604051129281802e-09,1.9554147624309338e-08,0.009878,-0.0033915068493145,,-3.391506849314572e-06,-3.391506849314572,6.544130165748232e-11,1.6807778548566076e-12,6.376052380262571e-11,3.552563791365234e-09,3.612462088896855e-09,-8.41095961505259e-12,-7.523449424262031e-11,6.682353462756772e-11,3.554835529281765e-09,4.9215600000037855e-11,-8.812654360790761,-0.0088126543607907
5238.6,3.598783725966854e-09,1.9538085679557963e-08,0.0122061095890546,-0.0028730410958878,,-2.873041095887828e-06,-2.873041095887828,6.017389834253417e-11,1.6797165053725805e-12,5.849418183716159e-11,3.5525636108357847e-09,3.612457422419265e-09,-1.3673696452410074e-11,-7.523182936297331e-11,6.155813291056324e-11,3.554835529281765e-09,4.39481966850897e-11,-7.465448034558432,-0.0074654480345584
5238.700000000002,3.602740665193401e-09,1.949793098342533e-08,0.0160759999999835,-0.0022659999999989,,-2.265999999998972e-06,-2.2659999999989706,6.413083756908107e-11,1.6786551370798765e-12,6.245218243200121e-11,3.552563386770182e-09,3.6124527562853454e-09,-9.712091091945372e-12,-7.522916533814997e-11,6.551707424620461e-11,3.554835529281765e-09,4.7905135911636615e-11,-5.888083282384834,-0.0058880832823848
5238.8,3.608587233149183e-09,1.9468298110497283e-08,0.0148062207792219,-0.002072779220778,,-2.072779220778007e-06,-2.0727792207780067,6.997740552486235e-11,1.6775937396192998e-12,6.829981178524305e-11,3.552563119231773e-09,3.612448090495291e-09,-3.860857346108599e-12,-7.522650217098802e-11,7.136564482487942e-11,3.554835529281765e-09,5.3751703867417885e-11,-5.386009125305908,-0.0053860091253059
5238.9000000000015,3.6137573988950684e-09,1.94466817016576e-08,0.0155825600000068,-0.0015552533333297,,-1.555253333329784e-06,-1.5552533333297838,7.514757127074899e-11,1.676532302631663e-12,7.347103896811735e-11,3.552562808288916e-09,3.612443425049288e-09,1.3139738457814289e-12,-7.522383986432513e-11,7.653781371010655e-11,3.554835529281765e-09,5.892186961330454e-11,-4.041244991993181,-0.0040412449919931
5239.0,3.617339395580104e-09,1.9478460707182363e-08,0.0181881052631609,-0.0009474736842099,,-9.474736842099408e-07,-0.9474736842099404,7.872956795578374e-11,1.6754708157577844e-12,7.705409714002595e-11,3.552562454015575e-09,3.612438759947528e-09,4.900635632575919e-12,-7.522117842099893e-11,8.012181405357485e-11,3.554835529281765e-09,6.250386629833927e-11,-2.461961147616351,-0.0024619611476163
5239.1,3.6149106662983454e-09,1.9495175535911505e-08,0.0223320555555497,-0.0003809444444435,,-3.809444444435744e-07,-0.3809444444435742,7.630083867402559e-11,1.6744092686384909e-12,7.462642940538711e-11,3.552562056491833e-09,3.612434095190202e-09,2.476571108143259e-12,-7.521851784384714e-11,7.769508895199039e-11,3.554835529281765e-09,6.007513701658114e-11,-0.9898643490055632,-0.0009898643490055
5239.200000000002,3.613862565193368e-09,1.9478203160220884e-08,0.0210628607594843,9.73797468419458e-05,,9.737974684194577e-08,0.0973797468419457,7.525273756904804e-11,1.6733476509146184e-12,7.357938991813342e-11,3.5525616158042527e-09,3.6124294307775004e-09,1.4331344158674584e-12,-7.521585813570743e-11,7.664899255157489e-11,3.554835529281765e-09,5.902703591160357e-11,0.2530362133376824,0.0002530362133376
5239.3,3.614894056906072e-09,1.945451771823209e-08,0.0222680909090956,0.0006727272727283,,6.727272727283163e-07,0.6727272727283164,7.628422928175214e-11,1.6722859522270097e-12,7.461194332952512e-11,3.5525611320456324e-09,3.6124247667096155e-09,2.469290196457292e-12,-7.521319929941755e-11,7.768248949587484e-11,3.554835529281765e-09,6.005852762430767e-11,1.7480468703255705,0.0017480468703255
5239.4000000000015,3.6146056679558e-09,1.9424092303867424e-08,0.0273828630137123,0.001492383561646,,1.4923835616460596e-06,1.49238356164606,7.599584033147919e-11,1.6712241622165137e-12,7.43246161692627e-11,3.552560605314896e-09,3.6124201029867352e-09,2.185564969064233e-12,-7.521054133781517e-11,7.739610630687938e-11,3.554835529281765e-09,5.977013867403475e-11,3.8778811563274895,0.0038778811563274
5239.5,3.61339627569061e-09,1.9478497635358617e-08,0.0286516760563394,0.001993549295774,,1.9935492957740617e-06,1.9935492957740617,7.478644806628997e-11,1.670162270523988e-12,7.311628579576598e-11,3.5525600357172035e-09,3.612415439609052e-09,9.808360815583256e-13,-7.520788425373803e-11,7.618872033529634e-11,3.554835529281765e-09,5.856074640884549e-11,5.180134281139737,0.0051801342811397
5239.6,3.62437457513818e-09,1.9571193767955853e-08,0.0296588611111244,0.0024979722222257,,2.4979722222257155e-06,2.4979722222257155,8.576474751386007e-11,1.6691002667902982e-12,8.409564724706978e-11,3.552559423363916e-09,3.612410776576755e-09,1.1963798561424967e-11,-7.520522805002379e-11,8.716902661144877e-11,3.554835529281765e-09,6.953904585641559e-11,6.490851050995415,0.0064908510509954
5239.700000000002,3.638810486740475e-09,1.9567597401098808e-08,0.0314088378378567,0.0030355135135176,,3.0355135135176635e-06,3.0355135135176643,1.002006591161548e-10,1.668038140656317e-12,9.853262097549847e-11,3.552558768372481e-09,3.612406113890034e-09,2.640437285043964e-11,-7.520257272951013e-11,1.0160694557994976e-10,3.554835529281765e-09,8.397495745871033e-11,7.887624171405441,0.0078876241714054
5239.8,3.633764144751342e-09,1.9549975541436442e-08,0.0322225675675555,0.0036427027027048,,3.642702702704866e-06,3.642702702704865,9.515431712702208e-11,1.666975881762925e-12,9.348734124525912e-11,3.5525580708675262e-09,3.612401451549086e-09,2.1362693202256247e-11,-7.519991829503474e-11,9.656261149729096e-11,3.554834948066295e-09,7.892919668504722e-11,9.465373736321409,0.0094653737363214
5239.9000000000015,3.629390952486215e-09,1.9520069464088344e-08,0.0360340400000203,0.0042889600000024,,4.288960000002404e-06,4.2889600000024055,9.078112486189508e-11,1.665913479751012e-12,8.911521138214406e-11,3.552557330973674e-09,3.612396789554096e-09,1.6994162932119814e-11,-7.519726474943527e-11,9.219142768155507e-11,3.554834948066295e-09,7.455600441992025e-11,11.144639750592628,0.0111446397505926
5240.0,3.6318749303867347e-09,1.9484490038674305e-08,0.0358292432432425,0.004944135135136,,4.9441351351360935e-06,4.944135135136095,9.326510276241486e-11,1.6648509242614796e-12,9.160025183815338e-11,3.552556548815552e-09,3.612392127905255e-09,1.9482802481479887e-11,-7.519461209554938e-11,9.467741457702924e-11,3.554834948066295e-09,7.703998232044004e-11,12.847078303203684,0.0128470783032036
5240.1,3.633076863535915e-09,1.9431799430939186e-08,0.036818661971839,0.0053655492957764,,5.365549295776426e-06,5.365549295776425,9.446703591159491e-11,1.6637882049352381e-12,9.280324770665967e-11,3.552555724517787e-09,3.612387466602756e-09,2.0689396933158885e-11,-7.519196033621474e-11,9.588135726937364e-11,3.554834948066295e-09,7.824191546962009e-11,13.942101107364184,0.0139421011073641
5240.200000000002,3.631887360773477e-09,1.942388924861912e-08,0.0394977894736856,0.0059475921052635,,5.947592105263501e-06,5.947592105263501,9.327753314915712e-11,1.6627253114132077e-12,9.161480783774387e-11,3.5525548582050034e-09,3.612382805646789e-09,1.9504555126688404e-11,-7.518930947426902e-11,9.46938646009574e-11,3.554834948066295e-09,7.705241270718228e-11,15.454509110971737,0.0154545091109717
5240.3,3.6334026850828725e-09,1.947320416574604e-08,0.0409132500000195,0.0062538421052671,,6.253842105267182e-06,6.253842105267182,9.47928574585535e-11,1.6616622333363168e-12,9.313119522521718e-11,3.552553950001827e-09,3.612378145037544e-09,2.1024540045329448e-11,-7.518665951254982e-11,9.621119955787927e-11,3.554834948066295e-09,7.856773701657865e-11,16.250283826440775,0.0162502838264407
5240.4000000000015,3.637231414364664e-09,1.947430154143629e-08,0.0437746666666874,0.0068375333333374,,6.8375333333374925e-06,6.837533333337492,9.862158674034388e-11,1.660598960345505e-12,9.696098777999839e-11,3.5525530000328844e-09,3.612373484775215e-09,2.4857929589449927e-11,-7.518401045389474e-11,1.0004194004334467e-10,3.554834948066295e-09,8.239646629836906e-11,17.766975160102305,0.0177669751601023
5240.5,3.636223772375682e-09,1.944695900000005e-08,0.0444751794871797,0.0073861538461545,,7.38615384615454e-06,7.3861538461545395,9.761394475136248e-11,1.6595354820817188e-12,9.595440926928076e-11,3.5525520084228033e-09,3.612368824859987e-09,2.3854947515695374e-11,-7.518136230114141e-11,9.903630981683679e-11,3.554834948066295e-09,8.138882430938762e-11,19.19253706208506,0.019192537062085
5240.6,3.6334182475137882e-09,1.943880639779004e-08,0.0459609459459478,0.0074661621621618,,7.4661621621618624e-06,7.466162162161865,9.480841988946758e-11,1.6584717881859182e-12,9.314994810128164e-11,3.552550975296208e-09,3.612364165292056e-09,2.1054082221731875e-11,-7.517871505712736e-11,9.623279727885924e-11,3.554834948066295e-09,7.858329944749273e-11,19.40043451483648,0.0194004345148364
5240.700000000002,3.638410006077405e-09,1.943520815469641e-08,0.0467664324324543,0.0078273108108148,,7.827310810814858e-06,7.827310810814859,9.980017845308496e-11,1.6574078682990705e-12,9.814277058478587e-11,3.552549900777722e-09,3.6123595060716124e-09,2.6050500005793648e-11,-7.517606872469014e-11,1.012265687304838e-10,3.554834948066295e-09,8.357505801111014e-11,20.338860516862304,0.0203388605168623
5240.8,3.644214673626385e-09,1.9466114232044223e-08,0.0520680657894755,0.0082545921052634,,8.25459210526348e-06,8.254592105263482,1.0560484600206531e-10,1.6563437120621526e-12,1.0394850229000315e-10,3.552548784991976e-09,3.6123548471988444e-09,3.1859826427541144e-11,-7.517342330666729e-11,1.0703324973420846e-10,3.554834948066295e-09,8.937972556009048e-11,21.44912876342887,0.0214491287634288
5240.9000000000015,3.6510465417582526e-09,1.9496787226519388e-08,0.0529133846153892,0.0084345769230786,,8.434576923078618e-06,8.434576923078616,1.1243671413393237e-10,1.6552793091161521e-12,1.1078143482481628e-10,3.552547628063595e-09,3.612350188673945e-09,3.8696353084306637e-11,-7.517077880589646e-11,1.1386713189020311e-10,3.554834948066295e-09,9.621159369195758e-11,21.916809962396588,0.0219168099623965
5241.0,3.655656034806635e-09,1.9526522033148985e-08,0.0525188026315804,0.008584644736842,,8.584644736842061e-06,8.58464473684206,1.1704620718231468e-10,1.6542146491020685e-12,1.1539199253321263e-10,3.5525464301172062e-09,3.612345530497106e-09,4.331050430952836e-11,-7.51681352252152e-11,1.1847863953474358e-10,3.554834948066295e-09,1.0082108674033987e-10,22.30675338051,0.0223067533805099
5241.1,3.654798023756905e-09,1.953505096685092e-08,0.0559105068493414,0.008932575342468,,8.932575342468043e-06,8.932575342468043,1.1618819613258531e-10,1.6531497216609093e-12,1.1453504641092443e-10,3.552545191277437e-09,3.612340872668519e-09,4.245715108838667e-11,-7.516549256746108e-11,1.1762264365584774e-10,3.554834948066295e-09,9.996307569061048e-11,23.21083298440113,0.0232108329844011
5241.200000000002,3.6541175867403285e-09,1.9510271961325903e-08,0.0568709493671105,0.0087689113924078,,8.768911392407808e-06,8.768911392407809,1.155077591160079e-10,1.6520845164336957e-12,1.138556745995742e-10,3.552543911668915e-09,3.612336215188372e-09,4.1781371551956193e-11,-7.516285083547168e-11,1.1694422238742788e-10,3.554834948066295e-09,9.928263867403304e-11,22.78556071243327,0.0227855607124332
5241.3,3.6536302939226503e-09,1.949395083425415e-08,0.0596784324324369,0.0090074189189191,,9.007418918919125e-06,9.007418918919123,1.1502046629833047e-10,1.6510190230614596e-12,1.13369447275269e-10,3.552542591416269e-09,3.612331558056857e-09,4.129873586579227e-11,-7.516021003208456e-11,1.1645894589787683e-10,3.554834948066295e-09,9.879534585635564e-11,23.405310129721386,0.0234053101297213
5241.4000000000015,3.6500145944750925e-09,1.9483779563535857e-08,0.0623889999999894,0.0089069999999985,,8.906999999998526e-06,8.906999999998526,1.1140476685077348e-10,1.649953231185245e-12,1.0975481361958824e-10,3.5525412306441244e-09,3.612326901274167e-09,3.7687693200926695e-11,-7.515757016013729e-11,1.1284526336106399e-10,3.554834948066295e-09,9.517964640879863e-11,23.144376785620857,0.0231443767856208
5241.5,3.644851058563507e-09,1.947319192817677e-08,0.0621249599999977,0.0087512933333334,,8.751293333333467e-06,8.751293333333466,1.062412309391872e-10,1.648887130446106e-12,1.0459234380874108e-10,3.552539829477112e-09,3.612322244840493e-09,3.2528813723014174e-11,-7.515493122246731e-11,1.0768374494548148e-10,3.554834948066295e-09,9.001611049721238e-11,22.739781101178306,0.0227397811011783
5241.6,3.648634411049739e-09,1.94624792209944e-08,0.065357320000021,0.0086601999999997,,8.66019999999976e-06,8.660199999999763,1.1002458342541872e-10,1.6478207104851081e-12,1.0837676271493363e-10,3.5525383880398556e-09,3.6123175887560238e-09,3.631682229371604e-11,-7.515229322191221e-11,1.1146911551562822e-10,3.554834948066295e-09,9.379946298344391e-11,22.503079806765623,0.0225030798067656
5241.700000000002,3.65304936519338e-09,1.9456688674033125e-08,0.0644908750000072,0.008148583333333,,8.148583333333047e-06,8.148583333333045,1.1443953756905999e-10,1.646753960943328e-12,1.127927836081167e-10,3.552536906456981e-09,3.6123129330209516e-09,4.0736432172428605e-11,-7.514965616130945e-11,1.1588608833373808e-10,3.554834948066295e-09,9.821441712708516e-11,21.173670476672456,0.0211736704766724
5241.8,3.641220083425461e-09,1.9454106674033043e-08,0.0661371025641062,0.0080404871794868,,8.040487179486839e-06,8.040487179486837,1.026102558011413e-10,1.6456868714618509e-12,1.0096456892967944e-10,3.552535384853115e-09,3.612308277635471e-09,2.8911805789991537e-11,-7.514702004349659e-11,1.0405882583348815e-10,3.554834948066295e-09,8.638513535916645e-11,20.8927882364464,0.0208927882364463
5241.9000000000015,3.633318852486197e-09,1.946864811049721e-08,0.0688227631579158,0.0076261315789429,,7.626131578942966e-06,7.6261315789429664,9.470902486187622e-11,1.6446194316817753e-12,9.306440543019443e-11,3.552533823352883e-09,3.612303622599767e-09,2.1015229886429803e-11,-7.514438487131121e-11,9.6159614757741e-11,3.554834948066295e-09,7.848390441990139e-11,19.81610673400774,0.0198161067340077
5242.0,3.637924929834248e-09,1.9483944337016493e-08,0.0714405066666682,0.0072430533333335,,7.243053333333585e-06,7.243053333333586,9.931510220992808e-11,1.6435516312442099e-12,9.767155057868387e-11,3.552532222080913e-09,3.612298967914035e-09,2.5625961920213184e-11,-7.514175064759075e-11,1.0076771256780392e-10,3.554834948066295e-09,8.308998176795327e-11,18.820697813522774,0.0188206978135227
5242.1,3.636861096685041e-09,1.95007122928177e-08,0.0722000266667037,0.0068713066666637,,6.871306666663796e-06,6.871306666663794,9.825126906072175e-11,1.6424834597902717e-12,9.660878560093147e-11,3.552530581161835e-09,3.612294313578465e-09,2.4566783106576648e-11,-7.51391173751728e-11,9.970590048174943e-11,3.554834948066295e-09,8.202614861874692e-11,17.854733412242243,0.0178547334122422
5242.200000000002,3.6282505994474205e-09,1.95095277127072e-08,0.0756048169014093,0.0062118591549267,,6.211859154926782e-06,6.211859154926782,8.964077182310155e-11,1.6414149069610873e-12,8.799935691614045e-11,3.5525289007202754e-09,3.612289659593249e-09,1.596093985417185e-11,-7.513648505689486e-11,9.109742491106668e-11,3.554834948066295e-09,7.341565138112672e-11,16.141193310975368,0.0161411933109753
5242.3,3.626147125966859e-09,1.9511262519337025e-08,0.0748592763157902,0.005497644736842,,5.497644736842081e-06,5.497644736842082,8.753729834253877e-11,1.6403459623977938e-12,8.589695238014099e-11,3.552527180880862e-09,3.612285005958579e-09,1.3862120008279794e-11,-7.513385369559445e-11,8.899597370387423e-11,3.554834948066295e-09,7.131217790056392e-11,14.285344248678523,0.0142853442486785
5242.4000000000015,3.6280487834254236e-09,1.947649529670304e-08,0.0799340263157965,0.0050097236842068,,5.009723684206833e-06,5.009723684206834,8.943895580110421e-11,1.639276615741537e-12,8.779967918536267e-11,3.552525421768225e-09,3.612280352674645e-09,1.5768430750778983e-11,-7.513122329410906e-11,9.089965404488804e-11,3.554834948066295e-09,7.321383535912938e-11,13.01750674067035,0.0130175067406703
5242.5,3.620889193922679e-09,1.942746232967052e-08,0.0792196216216192,0.0041537702702696,,4.15377027026967e-06,4.1537702702696695,8.227936629835904e-11,1.6382068566334709e-12,8.064115944172556e-11,3.552523623506993e-09,3.6122756997416398e-09,8.6134941810399e-12,-7.512859385527624e-11,8.374208803631613e-11,3.554834948066295e-09,6.605424585638421e-11,10.79335626092369,0.0107933562609236
5242.6,3.6115902988950468e-09,1.938822879558005e-08,0.0816562727272716,0.0036798181818161,,3.679818181816185e-06,3.679818181816185,7.298047127072613e-11,1.6371366747147593e-12,7.134333459601139e-11,3.5525217862217954e-09,3.6122710471597516e-09,-6.807482647060516e-13,-7.512596538193339e-11,7.444521711722735e-11,3.554834948066295e-09,5.6755350828751316e-11,9.561816380660844,0.0095618163806608
5242.700000000002,3.608208133149158e-09,1.9354332303867467e-08,0.083523189189219,0.0031328648648609,,3.132864864860954e-06,3.1328648648609545,6.959830552483786e-11,1.6360660596265733e-12,6.79622394652113e-11,3.552519910044097e-09,3.6122663949291774e-09,-4.0582617800192535e-12,-7.512333787691808e-11,7.106507609689884e-11,3.554834948066295e-09,5.337318508286304e-11,8.140586600514998,0.0081405866005149
5242.8,3.604556221546957e-09,1.936379639226517e-08,0.0840816666666579,0.0025565555555548,,2.556555555554879e-06,2.55655555555488,6.594639392263729e-11,1.634995001010092e-12,6.431139892162719e-11,3.552517995111272e-09,3.6122617430501036e-09,-7.70552150314606e-12,-7.512071134306783e-11,6.741518983992177e-11,3.554834948066295e-09,4.972127348066247e-11,6.643076799275198,0.0066430767992751
5242.9000000000015,3.5997214149170953e-09,1.9372266254143648e-08,0.0863790789473804,0.0017287368421044,,1.7287368421044198e-06,1.7287368421044198,6.111158729277461e-11,1.633923488506502e-12,5.947766380426811e-11,3.552516041566259e-09,3.612257091522724e-09,-1.253567660562861e-11,-7.511808578322008e-11,6.25824091775915e-11,3.554834948066295e-09,4.4886466850799774e-11,4.49203287715905,0.004492032877159
5243.0,3.594349307734797e-09,1.9378166806629823e-08,0.0892163698630118,0.0013762602739746,,1.3762602739746978e-06,1.376260273974698,5.57394801104764e-11,1.6328515117569956e-12,5.4106628598719395e-11,3.552514049557203e-09,3.612252440347231e-09,-1.7903132612433862e-11,-7.511546120021244e-11,5.721232858777856e-11,3.554834948066295e-09,3.951435966850157e-11,3.5761408258625207,0.0035761408258625
5243.1,3.588096821546945e-09,1.9405361513812363e-08,0.0899357499999979,0.000871500000001,,8.71500000001083e-07,0.871500000001083,4.9486993922625744e-11,1.6317790604027722e-12,4.785521486222297e-11,3.552512019236969e-09,3.612247789523811e-09,-2.4150967976865262e-11,-7.511283759688229e-11,5.0961869620017045e-11,3.554834948066295e-09,3.326187348065091e-11,2.264547475996068,0.002264547475996
5243.200000000002,3.5799999580109903e-09,1.945666538121597e-08,0.0901398421052737,0.0008795526315786,,8.795526315786648e-07,0.8795526315786648,4.139013038667008e-11,1.6307061240850357e-12,3.975942426258505e-11,3.552509950762602e-09,3.6122431390526605e-09,-3.2243181041671425e-11,-7.511021497606729e-11,4.2867033934395857e-11,3.554835529281765e-09,2.516442872922561e-11,2.2854718208200686,0.00228547182082
5243.3,3.5705060353590867e-09,1.945316666298332e-08,0.0942639154929674,0.0006702253521118,,6.702253521118668e-07,0.6702253521118668,3.1896207734766026e-11,1.6296326924449949e-12,3.026657504232104e-11,3.552507844294709e-09,3.6122384889339722e-09,-4.1732453574885984e-11,-7.510759334060488e-11,3.3375139765718887e-11,3.554848953591168e-09,1.565708176791797e-11,1.7415457595773012,0.0017415457595773
5243.4000000000015,3.56546127845302e-09,1.9421310309392133e-08,0.0949126052631258,0.0003778421052614,,3.778421052614384e-07,0.3778421052614385,2.6851450828699536e-11,1.628558755123863e-12,2.522289207357568e-11,3.552505699996642e-09,3.6122338391679347e-09,-4.67725607149149e-11,-7.510497269333261e-11,2.8332411978417708e-11,3.554998077900609e-09,1.0463200552410002e-11,0.9818030818058152,0.0009818030818058
5243.5,3.561829234254155e-09,1.946333102762409e-08,0.0982226301369867,0.0003292739726026,,3.292739726026573e-07,0.3292739726026573,2.3219406629834888e-11,1.6274843017628569e-12,2.159192232807204e-11,3.5525035180335558e-09,3.612229189754741e-09,-5.0399955500585365e-11,-7.5102353037088e-11,2.4702397536502638e-11,3.555039838674085e-09,6.789395580069532e-12,0.8556013121831548,0.0008556013121831
5243.6,3.565988951933691e-09,1.951552574033156e-08,0.1005734736842196,0.0002793157894737,,2.7931578947374845e-07,0.2793157894737485,2.7379124309371696e-11,1.6264093220031957e-12,2.5752714987368505e-11,3.5525012985718957e-09,3.6122245406945804e-09,-4.6235588760888445e-11,-7.509973437470853e-11,2.8864145613820088e-11,3.555039838674085e-09,1.094911325960634e-11,0.7257875686263229,0.0007257875686263
5243.700000000002,3.569314638674035e-09,1.949464728729276e-08,0.1039667000000058,0.000202399999999,,2.023999999990587e-07,0.2023999999990586,3.0704811049714556e-11,1.6253338054861008e-12,2.9079477244228462e-11,3.552499041779041e-09,3.612219891987648e-09,-4.2905253313612685e-11,-7.509711670903171e-11,3.219186339541904e-11,3.555039838674085e-09,1.4274799999949206e-11,0.5259258854146905,0.0005259258854146
5243.8,3.5648803845304023e-09,1.9480230176795576e-08,0.1013369718310264,-0.0002068169014064,,-2.068169014064941e-07,-0.206816901406494,2.6270556906082464e-11,1.624257741852798e-12,2.4646299164229663e-11,3.552496747823718e-09,3.612215243634133e-09,-4.7334859103729774e-11,-7.509450004289509e-11,2.7759640939165327e-11,3.555039838674085e-09,9.840545856317106e-12,-0.537402974266003,-0.000537402974266
5243.9000000000015,3.5617990692307684e-09,1.948756719337021e-08,0.106119,-3.33506493514326e-05,,-3.33506493514326e-08,-0.0333506493514326,2.318924160644816e-11,1.6231811207445132e-12,2.1566060485703644e-11,3.5524944168763342e-09,3.612210595634225e-09,-5.04115264034576e-11,-7.509188437913624e-11,2.468035797567865e-11,3.555039838674085e-09,6.759230556682799e-12,-0.0866599297894696,-8.66599297894696e-05
5244.0,3.561477091208789e-09,1.9484980160220963e-08,0.1078863333333255,-0.0001645999999997,,-1.645999999997769e-07,-0.1645999999997768,2.286726358446987e-11,1.6221039318024769e-12,2.12451596526674e-11,3.552492049108535e-09,3.612205947988124e-09,-5.0728856779334005e-11,-7.508926972059278e-11,2.436041294125877e-11,3.555039838674085e-09,6.437252534704512e-12,-0.4277045491084156,-0.0004277045491084
5244.1,3.5612917220994473e-09,1.9468632093922523e-08,0.1091252702702816,-6.483783783796573e-05,,-6.483783783796573e-08,-0.0648378378379657,2.2681894475127048e-11,1.6210261646679229e-12,2.106086831045913e-11,3.5524896446928943e-09,3.6122013006960125e-09,-5.090957859656689e-11,-7.508665607010222e-11,2.4177077473535336e-11,3.555039838674085e-09,6.251883425361692e-12,-0.1684777533273954,-0.0001684777533273
5244.200000000002,3.561238130939226e-09,1.945189036464074e-08,0.1111312222222089,-0.0002423333333356,,-2.423333333356281e-07,-0.2423333333356281,2.262830331490628e-11,1.6199478089820858e-12,2.1008355505924188e-11,3.552487203802888e-09,3.6121966537580885e-09,-5.0958522818862805e-11,-7.508404343050217e-11,2.412552061163937e-11,3.555039838674085e-09,6.1982922651409174e-12,-0.6296905775722645,-0.0006296905775722
5244.3,3.556556850828752e-09,1.9434895889502843e-08,0.1103542000000025,-0.0003959999999997,,-3.959999999997453e-07,-0.3959999999997453,1.7947023204431398e-11,1.6188688543862034e-12,1.6328154350045194e-11,3.552484726612866e-09,3.612192007174543e-09,-5.5635156345791465e-11,-7.508143180463019e-11,1.9446275458838708e-11,3.555039838674085e-09,1.5170121546660425e-12,-1.0289854279893882,-0.0010289854279893
5244.4000000000015,3.54988281767954e-09,1.9449998259668493e-08,0.1131050394737168,-0.0002653684210511,,-2.653684210511149e-07,-0.2653684210511149,1.1272990055220494e-11,1.6177892905215162e-12,9.655200764698976e-12,3.552482213298055e-09,3.6121873609455637e-09,-6.230454326602302e-11,-7.507882119532381e-11,1.2774277929300806e-11,3.555039838674085e-09,-5.157020994544863e-12,-0.6895460563392053,-0.0006895460563392
5244.5,3.554835529281765e-09,1.947317505524853e-08,0.1168972465753387,-0.0002229452054804,,-2.2294520548048697e-07,-0.222945205480487,1.6225701657444464e-11,1.616709107029266e-12,1.4608992550415206e-11,3.552479664034085e-09,3.6121827150713473e-09,-5.734718578958255e-11,-7.507621160542068e-11,1.772902581583813e-11,3.555039838674085e-09,-2.0430939232089112e-13,-0.5793115345446176,-0.0005793115345446
