t,ion_current_M2,ion_current_M32,E,current1_mA,coll_current,current1,current1_muA,ion_current_M2_sBG_sub,ion_current_M2_sBG_ALS,ion_current_M2_sBG_ALS_sub,ion_current_M2_ALS,ion_current_M2_UVS,ion_current_M2_UVS_sub,ion_current_M2_UVS_ALS,ion_current_M2_UVS_ALS_sub,ion_current_M2_MF,ion_current_M2_MF_sub,ion_current_M32_sBG_sub,ion_current_M32_sBG_ALS,ion_current_M32_sBG_ALS_sub,ion_current_M32_ALS,ion_current_M32_UVS,ion_current_M32_UVS_sub,ion_current_M32_UVS_ALS,ion_current_M32_UVS_ALS_sub,ion_current_M32_MF,ion_current_M32_MF_sub,j,current1_mA_geo
120.4,3.3029762307692275e-10,1.297556153846154e-07,0.0537083454545454,-0.269158,,-0.000269158,-269.158,2.1236273846153984e-10,1.511676002818827e-11,1.9724597843335158e-10,1.5525051088255015e-10,2.8957877455026497e-10,4.0718848526657886e-11,-1.8061659201435868e-10,2.2133544054101648e-10,1.3849218681318672e-10,1.9180543626373616e-10,4.8801059196770184e-08,4.87574386818688e-08,4.3620514901390785e-11,1.5525051088255015e-10,1.3120940265496348e-07,-1.4537872703481171e-09,-1.965255687409185e-09,5.114684170610675e-10,1.301309502762431e-07,-3.753348916277188e-10,-699.3930803710755,-0.6993930803710755
120.5,3.2284417513812156e-10,1.2976187912087912e-07,0.0607489999999998,-0.266283894736842,,-0.0002662838947368,-266.28389473684206,2.0490929052273848e-10,1.5116208728459134e-11,1.8979308179427928e-10,1.5523290344676787e-10,2.89470907334837e-10,3.337326780328457e-11,-1.8049810337740759e-10,2.1387137118069208e-10,1.3849218681318672e-10,1.8435198832493487e-10,4.880732293303392e-08,4.873882905113546e-08,6.849388189845061e-11,1.5523290344676787e-10,1.3118892515449602e-07,-1.4270460336168963e-09,-1.9644073950812183e-09,5.37361361464322e-10,1.3013031988950276e-07,-3.684407686236384e-10,-691.9248671531486,-0.6919248671531486
120.6,3.1807909226519325e-10,1.2973952044198894e-07,0.0651108771929825,-0.2609136315789473,,-0.0002609136315789,-260.9136315789474,2.0014420764981016e-10,1.511564315495728e-11,1.850285644948529e-10,1.5521528038475236e-10,2.8936310483542993e-10,2.8715987429763366e-11,-1.8037965266702488e-10,2.0909564009678822e-10,1.3849218681318672e-10,1.7958690545200658e-10,4.878496425414374e-08,4.872022214411566e-08,6.474211002805593e-11,1.5521528038475236e-10,1.311684553362881e-07,-1.4289348942991635e-09,-1.963559368037366e-09,5.346244737382023e-10,1.3012968571428574e-07,-3.9016527229677526e-10,-677.970517319953,-0.6779705173199531
120.7,3.144889730769232e-10,1.2967239337016578e-07,0.0707695806451615,-0.258822064516129,,-0.0002588220645161,-258.82206451612905,1.9655408846154007e-10,1.5115063322721138e-11,1.8143902513881892e-10,1.5519764168101022e-10,2.8925536702468163e-10,2.5233606052241568e-11,-1.8026123991479768e-10,2.0549484596703928e-10,1.3849218681318672e-10,1.7599678626373651e-10,4.8717837182320544e-08,4.870161796693193e-08,1.6219215388612023e-11,1.5519764168101022e-10,1.3114799319806857e-07,-1.475599827902821e-09,-1.962711606438796e-09,4.871117785359741e-10,1.30123339010989e-07,-4.5094564082324685e-10,-672.5356889631247,-0.6725356889631247
120.8,3.121217752747251e-10,1.2960119668508286e-07,0.0730814561403514,-0.2572012280701753,,-0.0002572012280701,-257.20122807017526,1.9418689065934195e-10,1.5114469246789182e-11,1.7907242141255274e-10,1.551799873200479e-10,2.8914769387523687e-10,2.2974081399488007e-11,-1.8014286515231342e-10,2.0311694655180143e-10,1.3849218681318672e-10,1.7362958846153834e-10,4.864664049723765e-08,4.868301652571318e-08,-3.6376028475542246e-11,1.551799873200479e-10,1.311275387375667e-07,-1.5263420524838087e-09,-1.961864110446677e-09,4.3552205796286807e-10,1.30116360989011e-07,-5.151643039281412e-10,-668.3240296599893,-0.6683240296599893
120.9,3.0858375359116e-10,1.2952705303867404e-07,0.0808262000000011,-0.2525109636363625,,-0.0002525109636363,-252.5109636363625,1.9064886897577702e-10,1.5113860942199875e-11,1.7553500803357708e-10,1.5516231728637194e-10,2.890400853597476e-10,1.95436682314124e-11,-1.8002452841115906e-10,1.9956819664257143e-10,1.3849218681318672e-10,1.7009156677797339e-10,4.8572496850828825e-08,4.8664417826590034e-08,-9.192097576120896e-11,1.5516231728637194e-10,1.3110709195251197e-07,-1.5800389138379036e-09,-1.96101688022218e-09,3.8097796638427636e-10,1.301084513812155e-07,-5.813983425414321e-10,-656.1366211857132,-0.6561366211857133
121.0,3.044690574585638e-10,1.295012423076923e-07,0.0840257090909091,-0.25078,,-0.00025078,-250.78,1.865341728431808e-10,1.5113238423991713e-11,1.7142093441918908e-10,1.5514463156448908e-10,2.889325414508733e-10,1.553651600769062e-11,-1.7990622972292167e-10,1.9544274573061232e-10,1.3849218681318672e-10,1.6597687064537722e-10,4.8546686119847086e-08,4.864582187568941e-08,-9.91357558423196e-11,1.5514463156448908e-10,1.3108665284063485e-07,-1.5854105329425183e-09,-1.960169915926474e-09,3.747593829839561e-10,1.3010133406593405e-07,-6.000917582417438e-10,-651.6388020993554,-0.6516388020993554
121.1,2.9880807182320477e-10,1.2948986868131865e-07,0.0878263928571436,-0.2482589642857139,,-0.0002482589642857,-248.258964285714,1.8087318720782166e-10,1.5112601707203195e-11,1.6576058550061855e-10,1.5512693013890592e-10,2.8882506212127965e-10,9.983009701925072e-12,-1.7978796911918808e-10,1.8977097882111318e-10,1.3849218681318672e-10,1.6031588501001808e-10,4.8535312493473465e-08,4.862722867912908e-08,-9.19161856556044e-11,1.5512693013890592e-10,1.3106622139966572e-07,-1.5763527183470367e-09,-1.959323217720733e-09,3.8297049937369614e-10,1.3010011436464088e-07,-6.102456833221964e-10,-645.0880217623787,-0.6450880217623788
121.2,2.9298027472527547e-10,1.2953349337016577e-07,0.0933474909090908,-0.2428667636363636,,-0.0002428667636363,-242.8667636363636,1.7504539010989244e-10,1.5111950806872845e-11,1.5993343930301959e-10,1.5510921299412908e-10,2.887176473436401e-10,4.2626273816354834e-12,-1.7966974663154488e-10,1.839323740131804e-10,1.3849218681318672e-10,1.5448808791208883e-10,4.8578937182320544e-08,4.860863824301686e-08,-2.9701060696331157e-11,1.5510921299412908e-10,1.310457976273355e-07,-1.512304257169749e-09,-1.958476785766125e-09,4.461725285963768e-10,1.300959153846154e-07,-5.624220144496385e-10,-631.0766684972776,-0.6310766684972776
121.3,2.887657692307694e-10,1.2955641381215469e-07,0.0997305714285714,-0.2418893214285714,,-0.0002418893214285,-241.8893214285714,1.7083088461538628e-10,1.5111285738039215e-11,1.557195988773471e-10,1.5509148011466538e-10,2.8861029709063496e-10,1.5547214013437316e-13,-1.7955156229157858e-10,1.7970703443171295e-10,1.3849218681318672e-10,1.502735824175827e-10,4.860185762430948e-08,4.859005057345143e-08,1.180705085805686e-11,1.5509148011466538e-10,1.3102538152137597e-07,-1.4689677092212532e-09,-1.9576306202238262e-09,4.886629110025726e-10,1.3009438626373625e-07,-5.379724515815656e-10,-628.5368356979832,-0.6285368356979831
121.4,2.8483315414364646e-10,1.294343696132597e-07,0.1043173392857157,-0.238055678571428,,-0.0002380556785714,-238.055678571428,1.6689826952826335e-10,1.511060651574086e-11,1.5178766301252248e-10,1.5507373148502152e-10,2.8850301133495185e-10,-3.6698571913053296e-12,-1.7943341613087574e-10,1.7576355893957044e-10,1.3849218681318672e-10,1.4634096733045974e-10,4.847981342541445e-08,4.8571465676528416e-08,-9.165225111396172e-11,1.5507373148502152e-10,1.3100497307951885e-07,-1.5706034662591295e-09,-1.956784721255005e-09,3.8618125499587517e-10,1.3009168461538462e-07,-6.573150021249493e-10,-618.5753138896026,-0.6185753138896026
121.5,2.8184425911602205e-10,1.2937466648351654e-07,0.1096342727272732,-0.2339514363636359,,-0.0002339514363636,-233.9514363636359,1.6390937450063896e-10,1.5109913155016353e-11,1.4879946134562262e-10,1.5505596708970408e-10,2.883957900492853e-10,-6.551530933263358e-12,-1.7931530818102278e-10,1.7276377724775942e-10,1.3849218681318672e-10,1.4335207230283535e-10,4.842011029567127e-08,4.855288355834473e-08,-1.3277326267343594e-10,1.5505596708970408e-10,1.3098457229949662e-07,-1.6099058159801354e-09,-1.9559390890208358e-09,3.4603327304069963e-10,1.3008928351648354e-07,-7.14617032967029e-10,-607.9106537260678,-0.6079106537260678
121.6,2.7888151546961287e-10,1.2944153461538466e-07,0.1133315714285714,-0.2283217678571428,,-0.0002283217678571,-228.3217678571428,1.6094663085422978e-10,1.5109205670904294e-11,1.458374251833255e-10,1.5503818691321995e-10,2.8828863320633764e-10,-9.407117736724772e-12,-1.7919723847360604e-10,1.6979012073688124e-10,1.3849218681318672e-10,1.4038932865642618e-10,4.848697842753941e-08,4.8534304224987966e-08,-4.732579744855312e-11,1.5503818691321995e-10,1.3096417917904222e-07,-1.522644563657584e-09,-1.9550937236824887e-09,4.324491600249048e-10,1.300883359116022e-07,-6.468012962175714e-10,-593.2822525705226,-0.5932822525705226
121.7,2.759548856353591e-10,1.294087325966851e-07,0.116674381818182,-0.2252716363636361,,-0.0002252716363636,-225.27163636363616,1.58020001019976e-10,1.5108484078443286e-11,1.4291151694153272e-10,1.5502039094007583e-10,2.8818154077881646e-10,-1.2226655143457424e-11,-1.79079207040212e-10,1.6685255189675454e-10,1.3849218681318672e-10,1.374626988221724e-10,4.845417640883988e-08,4.851572768253264e-08,-6.155127369275318e-11,1.5502039094007583e-10,1.3094379371588858e-07,-1.5350611192034791e-09,-1.954248625401137e-09,4.1918750619765835e-10,1.3008821104972376e-07,-6.794784530386317e-10,-585.3566443375129,-0.5853566443375129
121.8,2.7446305164835154e-10,1.2928016906077348e-07,0.1219163333333341,-0.2204973859649115,,-0.0002204973859649,-220.4973859649115,1.5652816703296846e-10,1.5107748392671954e-11,1.4142041864029648e-10,1.5500257915477852e-10,2.8807451273943876e-10,-1.3611461091087217e-11,-1.7896121391242715e-10,1.6534975282133996e-10,1.3849218681318672e-10,1.3597086483516482e-10,4.832561287292829e-08,4.84971539370484e-08,-1.7154106412010864e-10,1.5500257915477852e-10,1.3092341590776985e-07,-1.6432468469963152e-09,-1.9534037943379544e-09,3.1015694734163874e-10,1.3008625824175824e-07,-8.060891809847285e-10,-572.9510026964438,-0.5729510026964437
121.9,2.738885461538461e-10,1.292970615384616e-07,0.1269575999999999,-0.2160871272727268,,-0.0002160871272727,-216.0871272727269,1.55953661538463e-10,1.5106998628628927e-11,1.4084666290983406e-10,1.5498475154183479e-10,2.8796754906092696e-10,-1.4079002907080882e-11,-1.7884325912183791e-10,1.64764256214757e-10,1.3849218681318672e-10,1.3539635934065939e-10,4.8342505350616334e-08,4.847858299459879e-08,-1.3607764398245076e-10,1.5498475154183479e-10,1.3090304575241994e-07,-1.605984213958421e-09,-1.9525592306541115e-09,3.4657501669569056e-10,1.3008458846153846e-07,-7.875269230769126e-10,-561.4911745956244,-0.5614911745956245
122.0,2.722820889502762e-10,1.2937629230769232e-07,0.1323820909090911,-0.2094757272727272,,-0.0002094757272727,-209.4757272727272,1.543472043348931e-10,1.5106234801352852e-11,1.3924096953354024e-10,1.5496690808575144e-10,2.8786064971601145e-10,-1.557856076573532e-11,-1.7872534270003036e-10,1.6314678193429504e-10,1.3849218681318672e-10,1.337899021370895e-10,4.842173611984711e-08,4.846001486123016e-08,-3.827874138304988e-11,1.5496690808575144e-10,1.3088268324757366e-07,-1.506390939881336e-09,-1.951714934510781e-09,4.453239946294449e-10,1.300838659340659e-07,-7.075736263736065e-10,-544.3117951546823,-0.5443117951546823
122.1,2.7040131546961316e-10,1.2938288287292818e-07,0.138357,-0.2061459999999994,,-0.0002061459999999,-206.14599999999947,1.5246643085423008e-10,1.51054569258824e-11,1.373609739283477e-10,1.5494904877103538e-10,2.8775381467742965e-10,-1.735249920781659e-11,-1.7860746467859088e-10,1.6125496547077426e-10,1.3849218681318672e-10,1.319091286564265e-10,4.8428326685082974e-08,4.844144954297526e-08,-1.3122857892287526e-11,1.5494904877103538e-10,1.3086232839096605e-07,-1.479445518037842e-09,-1.950870906069137e-09,4.714253880312947e-10,1.3007754198895028e-07,-6.946591160221006e-10,-535.6596718142331,-0.5356596718142331
122.2,2.6946990769230776e-10,1.293704679558011e-07,0.1432476909090914,-0.2025894909090901,,-0.000202589490909,-202.58949090909013,1.5153502307692467e-10,1.510466501725626e-11,1.3643035805966842e-10,1.5493117358219334e-10,2.876470439179255e-10,-1.817713622561773e-11,-1.7848962508910566e-10,1.6031248886348795e-10,1.3849218681318672e-10,1.3097772087912107e-10,4.8415911767955887e-08,4.8422887045862986e-08,-6.975277907092817e-12,1.5493117358219334e-10,1.3084198118033245e-07,-1.471513224531343e-09,-1.950027145490351e-09,4.785139209590078e-10,1.3007161160220998e-07,-7.011436464088428e-10,-526.4182677004457,-0.5264182677004456
122.3,2.6867667071823203e-10,1.2923715303867402e-07,0.1486905892857151,-0.1980080892857141,,-0.0001980080892857,-198.00808928571416,1.5074178610284895e-10,1.510385909051313e-11,1.3563792701233578e-10,1.5491328250373242e-10,2.875403374102509e-10,-1.8863666692018845e-11,-1.7837182396316148e-10,1.5950815727114266e-10,1.3849218681318672e-10,1.3018448390504534e-10,4.8282596850828806e-08,4.840432737592094e-08,-1.217305250921346e-10,1.5491328250373242e-10,1.3082164161340916e-07,-1.5844885747351142e-09,-1.9491836529355987e-09,3.646950782004841e-10,1.3007078453038676e-07,-8.336314917127151e-10,-514.5137335837188,-0.5145137335837188
122.4,2.6850711270718227e-10,1.2915372857142858e-07,0.1524319999999999,-0.1934705,,-0.0001934705,-193.4705,1.5057222809179926e-10,1.5103039160691713e-11,1.3546918893110748e-10,1.5489537552015958e-10,2.8743369512716385e-10,-1.8926582419981528e-11,-1.7825406133234516e-10,1.5932747891236363e-10,1.3849218681318672e-10,1.3001492589399563e-10,4.819917238358335e-08,4.8385770539176e-08,-1.8659815559266447e-10,1.5489537552015958e-10,1.3080130968793233e-07,-1.647581116503775e-09,-1.948340428566053e-09,3.007593120622781e-10,1.300490966850829e-07,-8.953681136543452e-10,-502.7230435503762,-0.5027230435503762
122.5,2.6777581436464086e-10,1.2921229999999998e-07,0.157143,-0.1895985454545453,,-0.0001895985454545,-189.59854545454536,1.4984092974925783e-10,1.5102205242830732e-11,1.347387245064271e-10,1.5487745261598175e-10,2.8732711704143047e-10,-1.95513026767896e-11,-1.7813633722824355e-10,1.5858503455145392e-10,1.3849218681318672e-10,1.2928362755145422e-10,4.825774381215479e-08,4.836721654164286e-08,-1.0947272948807031e-10,1.5487745261598175e-10,1.3078098540163905e-07,-1.5686854016390432e-09,-1.947497472542889e-09,3.788120709038464e-10,1.300442961325967e-07,-8.319961325966574e-10,-492.6619708101927,-0.4926619708101927
122.6,2.6600128397790017e-10,1.2920989999999998e-07,0.1615394500000002,-0.1834257333333333,,-0.0001834257333333,-183.4257333333333,1.4806639936251708e-10,1.5101357351968934e-11,1.3296504201054818e-10,1.5485951377570606e-10,2.8722060312582315e-10,-2.1219319147922983e-11,-1.7801865168244331e-10,1.5679933253452028e-10,1.3849218681318672e-10,1.2750909716471353e-10,4.82553438121548e-08,4.834866538931759e-08,-9.332157716278358e-11,1.5485951377570606e-10,1.307606687522666e-07,-1.5507687522666002e-09,-1.9466547850272844e-09,3.9588603276068325e-10,1.3004199723756906e-07,-8.320972375690492e-10,-476.6222391878504,-0.4766222391878504
122.7,2.6457509670329656e-10,1.291299e-07,0.1664551090909086,-0.1811343818181822,,-0.0001811343818181,-181.1343818181822,1.4664021208791347e-10,1.5100495503145063e-11,1.3153971658476842e-10,1.5484155898383964e-10,2.8711415335312187e-10,-2.253905664982532e-11,-1.7790100472653138e-10,1.5536194807670604e-10,1.3849218681318672e-10,1.2608290989010986e-10,4.8175343812154784e-08,4.833011708818521e-08,-1.5477327603042932e-10,1.5484155898383964e-10,1.307403597375527e-07,-1.6104597375526647e-09,-1.945812366180412e-09,3.3535262862774667e-10,1.3003716263736264e-07,-9.072626373626403e-10,-470.6682813103418,-0.4706682813103418
122.8,2.6344564615384607e-10,1.2910385027624312e-07,0.1714130000000001,-0.1764904999999992,,-0.0001764904999999,-176.49049999999923,1.4551076153846298e-10,1.5099619711397885e-11,1.304111418270651e-10,1.548235882248895e-10,2.8700776769611357e-10,-2.356212154226756e-11,-1.7778339639209418e-10,1.5422127484982666e-10,1.3849218681318672e-10,1.2495345934065935e-10,4.814929408839789e-08,4.8311571644221544e-08,-1.6227755582365263e-10,1.548235882248895e-10,1.3072005835523566e-07,-1.616208078992565e-09,-1.9449702161634477e-09,3.28762137170883e-10,1.300366099447514e-07,-9.32759668508311e-10,-458.6013956532251,-0.4586013956532251
122.9,2.6273845193370166e-10,1.291094856353591e-07,0.1761460645161291,-0.1722337096774192,,-0.0001722337096774,-172.23370967741926,1.4480356731831862e-10,1.5098729991766178e-11,1.2970483732655245e-10,1.5480560149433608e-10,2.8690144612759233e-10,-2.4162994193890625e-11,-1.7766582671071855e-10,1.535028325168279e-10,1.3849218681318672e-10,1.2424626512051499e-10,4.815492944751389e-08,4.82930290633868e-08,-1.380996158729173e-10,1.5480560149433608e-10,1.3069976460305404e-07,-1.5902789676949138e-09,-1.944128335137568e-09,3.5384936744265477e-10,1.3002956593406597e-07,-9.200802987068403e-10,-447.54034713821534,-0.4475403471382153
123.0,2.6219546850828737e-10,1.2923363516483513e-07,0.1813279824561398,-0.1657850877192982,,-0.0001657850877192,-165.78508771929828,1.4426058389290428e-10,1.5097826359288743e-11,1.2916275753361554e-10,1.5478759879852207e-10,2.86795188620359e-10,-2.4599720112071742e-11,-1.7754829571399126e-10,1.5294857560191954e-10,1.3849218681318672e-10,1.237032816951007e-10,4.8279078976989934e-08,4.8274489351625095e-08,4.589625364825699e-12,1.5478759879852207e-10,1.3067947847874714e-07,-1.4458433139119562e-09,-1.943286723263949e-09,4.974434093519922e-10,1.3002342596685082e-07,-7.897908020156888e-10,-430.7839379828538,-0.4307839379828538
123.1,2.6012976850828763e-10,1.2938379999999998e-07,0.1877260000000007,-0.1629759999999988,,-0.0001629759999999,-162.9759999999988,1.421948838929045e-10,1.5096908829004388e-11,1.270979750639001e-10,1.5476958015458342e-10,2.8668899514722237e-10,-2.6559226638934796e-11,-1.7743080343349926e-10,1.5087157679456444e-10,1.3849218681318672e-10,1.2163758169510088e-10,4.842924381215476e-08,4.825595251486664e-08,1.7329129728811763e-10,1.5476958015458342e-10,1.3065919998005448e-07,-1.2753999800544767e-09,-1.9424453807037646e-09,6.670454006492875e-10,1.3001683701657454e-07,-6.330370165745865e-10,-423.48466947501305,-0.423484669475013
123.2,2.5792713846153886e-10,1.292728055248619e-07,0.1931314000000001,-0.1561237999999998,,-0.0001561237999999,-156.12379999999982,1.3999225384615583e-10,1.5095977415951938e-11,1.2489627643020392e-10,1.5475154559039656e-10,2.8658286568099707e-10,-2.8655727219458157e-11,-1.7731334990082874e-10,1.4865762268137058e-10,1.3849218681318672e-10,1.1943495164835222e-10,4.831824933701666e-08,4.8237418559042153e-08,8.083077797450784e-11,1.5475154559039656e-10,1.3063892910471597e-07,-1.366123579854069e-09,-1.9416043076181913e-09,5.75480727764122e-10,1.3001679944751382e-07,-7.439939226519438e-10,-405.6795837435171,-0.4056795837435171
123.3,2.5584752307692325e-10,1.2919464640883977e-07,0.1957188928571434,-0.152411982142857,,-0.0001524119821428,-152.411982142857,1.3791263846154016e-10,1.5095032135170236e-11,1.2281760632636992e-10,1.5473349514437417e-10,2.864768001945057e-10,-3.062927711758258e-11,-1.7719593514756647e-10,1.4656665802998391e-10,1.3849218681318672e-10,1.1735533626373658e-10,4.824009022099457e-08,4.821888749009965e-08,2.1202730894905448e-11,1.5473349514437417e-10,1.306186658504722e-07,-1.424019441632433e-09,-1.940763504168404e-09,5.167440625359704e-10,1.3000854309392266e-07,-8.138966850828844e-10,-396.03461786888784,-0.3960346178688878
123.4,2.538033337016576e-10,1.292564696132597e-07,0.2018023454545455,-0.1472179272727271,,-0.0001472179272727,-147.21792727272708,1.3586844908627452e-10,1.5094073001698142e-11,1.2077437608457635e-10,1.5471542886524639e-10,2.863707986605781e-10,-3.2567464958920454e-11,-1.7707855920529886e-10,1.4451109424637838e-10,1.3849218681318672e-10,1.1531114688847087e-10,4.8301913425414456e-08,4.820035931399527e-08,1.0155411141918368e-10,1.5471542886524639e-10,1.305984102150641e-07,-1.3419406018044223e-09,-1.9399229705155782e-09,5.979823687111555e-10,1.300062989010989e-07,-7.49829287839231e-10,-382.538136117513,-0.382538136117513
123.5,2.5185023977900557e-10,1.2932945934065934e-07,0.2056059642857144,-0.1437180357142855,,-0.0001437180357142,-143.71803571428552,1.3391535516362248e-10,1.509310003057452e-11,1.1882225513304794e-10,1.5469734681185484e-10,2.8626486105205043e-10,-3.441462127304485e-11,-1.7696122210561248e-10,1.425466008325677e-10,1.3849218681318672e-10,1.1335805296581887e-10,4.8374903152814174e-08,4.818183403668728e-08,1.9306911612689286e-10,1.5469734681185484e-10,1.3057816219623302e-07,-1.248702855573651e-09,-1.9390827068208874e-09,6.903798512472364e-10,1.299958961325967e-07,-6.664367919372996e-10,-373.44384972058936,-0.3734438497205893
123.6,2.4834684696132555e-10,1.2942066813186817e-07,0.2125178214285718,-0.138965214285714,,-0.0001389652142857,-138.96521428571407,1.304119623459425e-10,1.5092113236838248e-11,1.153198491091042e-10,1.5467924905294972e-10,2.8615898734176667e-10,-3.781214038044111e-11,-1.7684392388009404e-10,1.3903178349965288e-10,1.3849218681318672e-10,1.0985466014813886e-10,4.8466111944022936e-08,4.816331166414403e-08,3.02800279878898e-10,1.5467924905294972e-10,1.305579217917209e-07,-1.137253659852705e-09,-1.9382427132455064e-09,8.009890533928014e-10,1.2998296153846154e-07,-5.622934065933967e-10,-361.0938901452387,-0.3610938901452387
123.7,2.4309524475138144e-10,1.2940083977900554e-07,0.2150565090909097,-0.1326085090909081,,-0.0001326085090909,-132.60850909090817,1.2516036013599838e-10,1.509111263552822e-11,1.1006924750047012e-10,1.5466113566699655e-10,2.8605317750257713e-10,-4.295793275119564e-11,-1.7672666456032996e-10,1.3376873180913434e-10,1.3849218681318672e-10,1.0460305793819476e-10,4.844628359116033e-08,4.814479220235327e-08,3.014913888070534e-10,1.5466113566699655e-10,1.3053768899926976e-07,-1.1368492202641952e-09,-1.937402989950609e-09,8.005537696864145e-10,1.2998073922651936e-07,-5.79899447513817e-10,-344.57632192431964,-0.3445763219243196
123.8,2.4004460329670315e-10,1.2929376795580113e-07,0.2214079310344836,-0.1294804999999995,,-0.0001294804999999,-129.48049999999955,1.2210971868132012e-10,1.5090098241683326e-11,1.070196204396368e-10,1.5464300674182768e-10,2.8594743150734006e-10,-4.5902828210636905e-11,-1.7660944417790692e-10,1.3070661596726998e-10,1.3849218681318672e-10,1.0155241648351651e-10,4.833921176795592e-08,4.812627565730265e-08,2.1293611065325028e-10,1.5464300674182768e-10,1.3051746381662257e-07,-1.2236958608214427e-09,-1.936563537097372e-09,7.128676762759287e-10,1.2997980824175826e-07,-6.860402859571017e-10,-336.4483528001647,-0.3364483528001646
123.9,2.3812779010989003e-10,1.2933050274725276e-07,0.2264568571428572,-0.1243551071428566,,-0.0001243551071428,-124.3551071428566,1.2019290549450691e-10,1.5089070070342482e-11,1.0510383542416443e-10,1.5462486237411868e-10,2.8584174932892037e-10,-4.7713959219030395e-11,-1.7649226276441128e-10,1.2877830354538086e-10,1.3849218681318672e-10,9.963560329670328e-11,4.8375946559407536e-08,4.8107762034979886e-08,2.681845244276497e-10,1.5462486237411868e-10,1.3049724624152226e-07,-1.1667434942695003e-09,-1.9357243548469675e-09,7.689808605774673e-10,1.2997510220994476e-07,-6.44599462691977e-10,-323.13028572257787,-0.3231302857225778
124.0,2.3411489005524874e-10,1.294151730769231e-07,0.2299244210526316,-0.1183484736842105,,-0.0001183484736842,-118.3484736842105,1.1618000543986564e-10,1.508802813654459e-11,1.0109197730332104e-10,1.5460670266908558e-10,2.857361309401899e-10,-5.1621240884941145e-11,-1.7637512035142974e-10,1.247538794664886e-10,1.3849218681318672e-10,9.562270324206203e-11,4.846061688907789e-08,4.8089251341393935e-08,3.713655476839443e-10,1.5460670266908558e-10,1.3047703627171277e-07,-1.0618631947896442e-09,-1.9348854433605702e-09,8.730222485709261e-10,1.2997193131868133e-07,-5.567582417582301e-10,-307.5223607220114,-0.3075223607220114
124.1,2.2975161263736263e-10,1.293459806629835e-07,0.2375138448275874,-0.1149686896551723,,-0.0001149686896551,-114.96868965517235,1.1181672802197954e-10,1.5086972455328593e-11,9.672975556665096e-11,1.5458852774029427e-10,2.8563057631402795e-10,-5.587896367666533e-11,-1.7625801697054886e-10,1.2037905329388354e-10,1.3849218681318672e-10,9.125942582417592e-11,4.8391424475138224e-08,4.8070743582553787e-08,3.2068089258443753e-10,1.5458852774029427e-10,1.3045683390493804e-07,-1.1108532419545495e-09,-1.934046802799356e-09,8.23193560844806e-10,1.299692602209945e-07,-6.232795580110362e-10,-298.74016750071405,-0.298740167500714
124.2,2.2696870054945047e-10,1.2926565801104972e-07,0.2426830526315787,-0.1134340175438598,,-0.0001134340175438,-113.4340175438598,1.0903381593406744e-10,1.5085903041733433e-11,9.3947912892334e-11,1.5457033770926175e-10,2.855250854233202e-10,-5.855638487386968e-11,-1.7614095265335528e-10,1.1758456777948564e-10,1.3849218681318672e-10,8.847651373626382e-11,4.8311101823204505e-08,4.8052238764468426e-08,2.5886305873607217e-10,1.5457033770926175e-10,1.3043663913894234e-07,-1.1709811278926196e-09,-1.933208433324497e-09,7.622273054318778e-10,1.29966882320442e-07,-7.012243093922765e-10,-294.75240174494803,-0.294752401744948
124.3,2.2427476243093888e-10,1.291886414364641e-07,0.2476048000000009,-0.1087090000000001,,-0.000108709,-108.70900000000007,1.063398778155558e-10,1.5084819910798072e-11,9.125505790475776e-11,1.5455213270502128e-10,2.8541965824096064e-10,-6.114489581002173e-11,-1.7602392743143583e-10,1.1487903162141407e-10,1.3849218681318672e-10,8.578257561775219e-11,4.823408524861887e-08,4.8033736893146864e-08,2.0034835547200766e-10,1.5455213270502128e-10,1.3041645197147094e-07,-1.227810535006856e-09,-1.932370335097169e-09,7.045598000903132e-10,1.2996312252747249e-07,-7.744810910084248e-10,-282.47468911962227,-0.2824746891196222
124.4,2.2191553591160216e-10,1.2916762417582418e-07,0.2535857321428577,-0.1053743214285711,,-0.0001053743214285,-105.37432142857116,1.0398065129621907e-10,1.5083723077561484e-11,8.889692821865759e-11,1.5453391286384575e-10,2.853142947398492e-10,-6.339875882824698e-11,-1.7590694133637708e-10,1.1250818250813008e-10,1.3849218681318672e-10,8.342334909841545e-11,4.8213067987978986e-08,4.8015237974598084e-08,1.9783001338090856e-10,1.5453391286384575e-10,1.3039627240026913e-07,-1.2286482244449212e-09,-1.9315325082785462e-09,7.028842838336246e-10,1.2995572872928178e-07,-7.881045534575745e-10,-273.8097000867157,-0.2738097000867157
124.5,2.1861230939226532e-10,1.2927125054945058e-07,0.2559060892857143,-0.1049436964285713,,-0.0001049436964285,-104.94369642857136,1.0067742477688227e-10,1.5082612557062635e-11,8.559481221981967e-11,1.5451567832898038e-10,2.852089948928932e-10,-6.659668550062793e-11,-1.7578999439976598e-10,1.0919330889913801e-10,1.3849218681318672e-10,8.012012257907868e-11,4.8316694361605363e-08,4.799674201485112e-08,3.1995234675424863e-10,1.5451567832898038e-10,1.303761004230829e-07,-1.104849873632313e-09,-1.930694953029803e-09,8.258450793974893e-10,1.2994638176795585e-07,-6.751312185052476e-10,-272.69074339497826,-0.2726907433949782
