t,ion_current_M2,ion_current_M32,ion_current_M44,chan_current,E,current1_mA,current1,current1_muA,ion_current_M2_sBG_sub,ion_current_M2_sBG_ALS,ion_current_M2_sBG_ALS_sub,ion_current_M2_ALS,ion_current_M2_UVS,ion_current_M2_UVS_sub,ion_current_M2_UVS_ALS,ion_current_M2_UVS_ALS_sub,ion_current_M2_MF,ion_current_M2_MF_sub,ion_current_M32_sBG_sub,ion_current_M32_sBG_ALS,ion_current_M32_sBG_ALS_sub,ion_current_M32_ALS,ion_current_M32_UVS,ion_current_M32_UVS_sub,ion_current_M32_UVS_ALS,ion_current_M32_UVS_ALS_sub,ion_current_M32_MF,ion_current_M32_MF_sub,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub,j,current1_mA_geo
173.10000000000002,9.674935911764712e-09,1.3825080625000002e-07,6.744277660516611e-10,2.414622396704224,-0.0358325851469656,-0.4495028532930787,-0.000449502853293,-449.5028532930787,2.0321112500000342e-10,-1.1117837451549023e-11,2.1432896245155237e-10,2.9059438533399402e-09,9.581587969396525e-09,9.334794236818727e-11,-8.139421439035429e-11,1.747421567585416e-10,9.4760083125e-09,1.9892759926471328e-10,1.58622683823529e-09,1.9716525932734911e-10,1.389061578907941e-09,2.9059438533399402e-09,1.3960303615737389e-07,-1.3522299073738612e-09,-4.5371016080587406e-10,-8.985197465679878e-10,1.3954582169117646e-07,-1.295015441176436e-09,3.163845778886792e-15,-2.5902190948742163e-12,2.593382940653103e-12,2.9059438533399402e-09,6.735360498088168e-10,8.917162428443226e-13,-1.9360776296625996e-12,2.827793872506923e-12,6.731596636029409e-10,1.2681024487201909e-12,-1168.0098128245638,-1.1680098128245635
173.20000000000002,9.672204691176464e-09,1.3829393125000002e-07,6.75710607380074e-10,2.418777273832271,-0.0314039636563924,-0.4326648911512681,-0.0004326648911512,-432.66489115126825,2.0047990441175548e-10,-1.1086871525348928e-11,2.115667759371044e-10,2.897478288412692e-09,9.581830102195992e-09,9.037458898047171e-11,-8.121681956280278e-11,1.7159140854327448e-10,9.4760083125e-09,1.9619637867646528e-10,1.6293518382352895e-09,1.9650155439074203e-10,1.432850283844547e-09,2.897478288412692e-09,1.3960164391934048e-07,-1.307712669340458e-09,-4.5258947352011166e-10,-8.551231958203465e-10,1.395457647058824e-07,-1.2518334558823635e-09,1.2860051741920268e-12,-2.5832225534548424e-12,3.869227727646869e-12,2.897478288412692e-09,6.73538256567602e-10,2.1723508124721297e-12,-1.9309041066167814e-12,4.103254919088911e-12,6.731540948529414e-10,2.5565125271326245e-12,-1124.2572429231216,-1.1242572429231217
173.3,9.650765352941172e-09,1.3825740036764704e-07,6.769934487084874e-10,2.4232388277530017,-0.0267131258699506,-0.4145840974970372,-0.0004145840974969,-414.5840974970373,1.7904056617646318e-10,-1.1055924301297156e-11,1.9009649047776034e-10,2.889018476371112e-09,9.582072115644782e-09,6.869323729638959e-11,-8.103940678001183e-11,1.4973264407640138e-10,9.476180516605169e-09,1.745848363360044e-10,1.5928209558823078e-09,1.9583884604329087e-10,1.3969821098390168e-09,2.889018476371112e-09,1.3960024824180848e-07,-1.3428478741614156e-09,-4.514687727686951e-10,-8.913791013927204e-10,1.395422279411765e-07,-1.2848275735294322e-09,2.568846502605167e-12,-2.576229886636272e-12,5.14507638924144e-12,2.889018476371112e-09,6.73540456645542e-10,3.452992062945233e-12,-1.9257332467008107e-12,5.378725309646043e-12,6.731540948529414e-10,3.8393538555457646e-12,-1077.2752399011556,-1.0772752399011556
173.4,9.629326014705881e-09,1.3815023125e-07,6.77537237867647e-10,2.427992676978289,-0.0221295165935825,-0.3953187544275814,-0.0003953187544275,-395.31875442758144,1.5760122794117088e-10,-1.1024995865193606e-11,1.6862622380636447e-10,2.880564449345592e-09,9.582314007969593e-09,4.701200673628681e-11,-8.086197593648968e-11,1.2787398267277647e-10,9.476274202205884e-09,1.5305181249999583e-10,1.4856518382352615e-09,1.9517713493333012e-10,1.2904747033019311e-09,2.880564449345592e-09,1.395988490967217e-07,-1.448617846721704e-09,-4.5034806244830044e-10,-9.98269784273404e-10,1.3954102952029525e-07,-1.390798270295252e-09,3.112635661764813e-12,-2.5692411127104402e-12,5.681876774475253e-12,2.880564449345592e-09,6.735426500220098e-10,3.994587845637231e-12,-1.9205650632119627e-12,5.9151529088491935e-12,6.731540948529414e-10,4.3831430147054105e-12,-1027.215246760501,-1.0272152467605011
173.5,9.631248029411765e-09,1.3804306213235292e-07,6.776469805147055e-10,2.4329713702026194,-0.0177439596853597,-0.3751422135953474,-0.0003751422135953,-375.1422135953474,1.5952324264705638e-10,-1.0994086302838167e-11,1.7051732894989454e-10,2.872116239466528e-09,9.582555777393555e-09,4.8692252018207845e-11,-8.068452692674452e-11,1.2937677894495238e-10,9.476383602941174e-09,1.5486442647059042e-10,1.3784827205881882e-09,1.9451642170919435e-10,1.1839662988789946e-09,2.872116239466528e-09,1.3959744645590133e-07,-1.5543843235484063e-09,-4.4922734654474203e-10,-1.1051569770036643e-09,1.3953804264705885e-07,-1.4949805147059312e-09,3.222378308823622e-12,-2.5622562499692827e-12,5.784634558792905e-12,2.872116239466528e-09,6.735448366763302e-10,4.102143838375643e-12,-1.915399569447511e-12,6.017543407823154e-12,6.731540948529414e-10,4.49288566176422e-12,-974.787553569554,-0.974787553569554
173.60000000000002,9.642255014705885e-09,1.381072735294118e-07,6.777567231617644e-10,2.438200796650136,-0.0131790409443,-0.353949556909485,-0.0003539495569094,-353.949556909485,1.7053022794117622e-10,-1.0963195700030706e-11,1.8149342364120687e-10,2.863673878864315e-09,9.582797422136224e-09,5.945759256965924e-11,-8.050705964528462e-11,1.399646522149439e-10,9.476445830882356e-09,1.6580918382353023e-10,1.4426941176470763e-09,1.9385670701921808e-10,1.2488374106278583e-09,2.863673878864315e-09,1.395960402910456e-07,-1.488766761633781e-09,-4.4810662914366e-10,-1.0406601324901211e-09,1.395357511029412e-07,-1.428477573529384e-09,3.3321209558825348e-12,-2.555275316704734e-12,5.887396272587269e-12,2.863673878864315e-09,6.73547016587781e-10,4.2097065739837305e-12,-1.910236778704731e-12,6.1199433526884616e-12,6.731596636029409e-10,4.597059558823839e-12,-919.7195361196844,-0.9197195361196844
173.70000000000002,9.653261999999996e-09,1.382116852941177e-07,6.768534216911762e-10,2.443671818757347,-0.0087148894583733,-0.3317778150554645,-0.0003317778150554,-331.77781505546454,1.8153721323528606e-10,-1.0932324142571067e-11,1.9246953737785718e-10,2.855237399669349e-09,9.583038940413565e-09,7.022305958643014e-11,-8.032957398661823e-11,1.5055263357304834e-10,9.476449470588236e-09,1.7681252941175858e-10,1.547105882352968e-09,1.9319799151173635e-10,1.3539078908412318e-09,2.855237399669349e-09,1.395946305737293e-07,-1.3829452796115762e-09,-4.4698591444121057e-10,-9.35959365170366e-10,1.3953290627306276e-07,-1.321220978945034e-09,2.4288194852939746e-12,-2.54829833120873e-12,4.9771178165027044e-12,2.855237399669349e-09,6.735491897355912e-10,3.304231955584632e-12,-1.905076704280897e-12,5.209308659865529e-12,6.731658210332107e-10,3.687600657965489e-12,-862.1074167233608,-0.8621074167233608
173.8,9.636011999999997e-09,1.383101439114392e-07,6.758499290441171e-10,2.449075442564894,-0.004242600992782,-0.3098792100435686,-0.0003098792100435,-309.8792100435686,1.6428721323528643e-10,-1.0901471716259089e-11,1.7518868495154552e-10,2.846806834012028e-09,9.583280330437972e-09,5.273166956202263e-11,-8.015206984525362e-11,1.3288373940727626e-10,9.47646725e-09,1.5954474999999575e-10,1.645564499674417e-09,1.9254027583508406e-10,1.4530242238393332e-09,2.846806834012028e-09,1.3959321727540428e-07,-1.2830733639651067e-09,-4.458652067376154e-10,-8.37208157227491e-10,1.39531093382353e-07,-1.220949470913825e-09,1.4253268382352272e-12,-2.541325311773204e-12,3.966652150008432e-12,2.846806834012028e-09,6.735513560989434e-10,2.298572945173698e-12,-1.8999193594732826e-12,4.198492304646981e-12,6.731658974264704e-10,2.684031617646708e-12,-805.2050292219699,-0.8052050292219699
173.9,9.618761999999997e-09,1.3834840959409598e-07,6.75525868014706e-10,2.4544648015721977,0.0003996507750348,-0.2880384142421653,-0.0002880384142421,-288.03841424216535,1.4703721323528672e-10,-1.0870638506894582e-11,1.579078517421813e-10,2.838382214022751e-09,9.583521590418249e-09,3.5240409581746395e-11,-7.997454711569904e-11,1.1521495669744544e-10,9.476469536764705e-09,1.4229246323529208e-10,1.6838301823312222e-09,1.9188356063759663e-10,1.491946621693626e-09,2.838382214022751e-09,1.395918003673985e-07,-1.2433907733025328e-09,-4.4474451042669185e-10,-7.986462628758409e-10,1.3953100367647057e-07,-1.1825940823745902e-09,1.101265808823796e-12,-2.5343562766900907e-12,3.6356220855138883e-12,2.838382214022751e-09,6.735535156569708e-10,1.9723523577352017e-12,-1.894764757579159e-12,3.867117115314361e-12,6.73204225e-10,2.3216430147059755e-12,-748.4528559508834,-0.7484528559508834
174.0,9.60367664705882e-09,1.383866752767528e-07,6.780983312500001e-10,2.459910201071686,0.0057306461027314,-0.2659705099952581,-0.0002659705099952,-265.97050999525817,1.3195186029411167e-10,-1.0839824600277348e-11,1.4279168489438903e-10,2.829963571831917e-09,9.583762718559629e-09,1.9913928499192984e-11,-7.979700569246273e-11,9.971093419165571e-11,9.47649088235294e-09,1.2718576470587888e-10,1.7220958649880542e-09,1.9122784656760927e-10,1.5308680184204455e-09,2.829963571831917e-09,1.3959037982091645e-07,-1.2037045441636647e-09,-4.4362382998597775e-10,-7.600807141776865e-10,1.3952461139705886e-07,-1.1379361203060475e-09,3.673729044117858e-12,-2.527391244251324e-12,6.201120288369182e-12,2.829963571831917e-09,6.735556683887585e-10,4.542662861241238e-12,-1.8896129118957976e-12,6.432275773137036e-12,6.73204225e-10,4.894106250000038e-12,-691.1105531823298,-0.6911105531823298
174.10000000000002,9.59415752941176e-09,1.3839680661764708e-07,6.806707944852945e-10,2.4650256625045026,0.0103256065075582,-0.2452397053795885,-0.0002452397053795,-245.2397053795885,1.2243274264705175e-10,-1.0809030082207166e-11,1.3324177272925888e-10,2.821550939569929e-09,9.58400371306374e-09,1.015381634802124e-11,-7.9619445470053e-11,8.977326181807424e-11,9.476611470588231e-09,1.1754605882352715e-10,1.732227205882324e-09,1.9057313427345767e-10,1.541654071608866e-09,2.821550939569929e-09,1.3958895560703864e-07,-1.1921489893915604e-09,-4.4250316997287564e-10,-7.496458194186844e-10,1.395208330882353e-07,-1.124026470588231e-09,6.246192279412645e-12,-2.520430232748837e-12,8.76662251216148e-12,2.821550939569929e-09,6.73557814273345e-10,7.112980211949862e-12,-1.884463835720469e-12,8.997444047670329e-12,6.73204225e-10,7.466569485294824e-12,-637.2426343438627,-0.6372426343438627
174.20000000000002,9.584638411764704e-09,1.3836103455882352e-07,6.793574463235279e-10,2.469948264232041,0.0156300440099247,-0.2252904796929899,-0.0002252904796929,-225.29047969298992,1.1291362499999512e-10,-1.077825503848382e-11,1.2369188003847896e-10,2.813144349367188e-09,9.584244572128634e-09,3.938396360694608e-13,-7.944186634297813e-11,7.983570597904759e-11,9.47662607352941e-09,1.0801233823529287e-10,1.6964551470587902e-09,1.8991942440347764e-10,1.506535722655312e-09,2.813144349367188e-09,1.3958752769672136e-07,-1.2264931378978395e-09,-4.4138253502079455e-10,-7.851106028770447e-10,1.3951906605166053e-07,-1.158031492837011e-09,4.932844117645675e-12,-2.513473260474563e-12,7.446317378120237e-12,2.813144349367188e-09,6.735599532897186e-10,5.797493033809291e-12,-1.8793175423504388e-12,7.676810576159731e-12,6.73204225e-10,6.153221323527855e-12,-585.4056077499366,-0.5854056077499367
174.3,9.573777558823529e-09,1.383252625e-07,6.736622257352928e-10,2.474414142244985,0.0206366497940269,-0.2071921623193464,-0.0002071921623192,-207.19216231934644,1.0205277205882007e-10,-1.0747499554907074e-11,1.1280027161372716e-10,2.804743833354097e-09,9.584485293948766e-09,-1.0707735125237418e-11,-7.926426820574643e-11,6.855653308050901e-11,9.476696738970592e-09,9.708081985293698e-11,1.6606830882352555e-09,1.89266717606005e-10,1.47141637062925e-09,2.804743833354097e-09,1.3958609606079676e-07,-1.2608335607967743e-09,-4.4026192983810887e-10,-8.205716309586652e-10,1.3951485220588232e-07,-1.189589705882335e-09,-7.623764705894425e-13,-2.506520345720437e-12,1.744143875130995e-12,2.804743833354097e-09,6.735620854168202e-10,1.0014031847222121e-13,-1.874174045082974e-12,1.974314363555196e-12,6.73204225e-10,4.580007352927371e-13,-538.3780702534258,-0.5383780702534258
174.4,9.561862485294116e-09,1.3836893308823532e-07,6.679670051470573e-10,2.478274895025681,0.0259474349070821,-0.1915461619306917,-0.0001915461619306,-191.5461619306918,9.013769852940724e-11,-1.071676371727668e-11,1.0085446224668392e-10,2.796349423661061e-09,9.584725876715013e-09,-2.2863391420893702e-11,-7.90866509528662e-11,5.6223259531972494e-11,9.47698659409594e-09,8.487589119817682e-11,1.704353676470591e-09,1.8861501452937584e-10,1.515738661941215e-09,2.796349423661061e-09,1.3958466066997257e-07,-1.2157275817372434e-09,-4.3914135921170334e-10,-7.765862225255401e-10,1.395124992647059e-07,-1.143566176470567e-09,-6.45759705882456e-12,-2.499571506778394e-12,-3.958025552046166e-12,2.796349423661061e-09,6.735642106335443e-10,-5.597205486486652e-12,-1.8690333572153374e-12,-3.7281721292713146e-12,6.731658974264704e-10,-5.19889227941308e-12,-497.722751045718,-0.497722751045718
174.5,9.549947411764705e-09,1.384535286764706e-07,6.684412790441182e-10,2.4810377106344714,0.0313505373383607,-0.1803496371738975,-0.0001803496371738,-180.3496371738976,7.822262499999603e-11,-1.068604761139238e-11,8.890867261138841e-11,2.787961152418484e-09,9.584966318614625e-09,-3.5018906849920086e-11,-7.890901447884572e-11,4.389010762892563e-11,9.477053841911773e-09,7.289356985293526e-11,1.7889492647058602e-09,1.8796431582192647e-10,1.6009849488839335e-09,2.787961152418484e-09,1.395832214948316e-07,-1.1296928183609931e-09,-4.3802082801051935e-10,-6.916719903504737e-10,1.395118227941176e-07,-1.0582941176470163e-09,-5.98332316176401e-12,-2.492626761940368e-12,-3.490696399823642e-12,2.787961152418484e-09,6.735663289187335e-10,-5.125049874615276e-12,-1.863895492044793e-12,-3.2611543825704828e-12,6.731596636029409e-10,-4.718384558822706e-12,-468.6291631192759,-0.4686291631192759
174.60000000000002,9.538455391143909e-09,1.3853812426470594e-07,6.70972051102942e-10,2.483532697213526,0.0338464794132776,-0.1702385103540794,-0.000170238510354,-170.2385103540795,6.673060437920005e-11,-1.0655351323053912e-11,7.738595570225398e-11,2.77957905175677e-09,9.585206617831288e-09,-4.675122668737819e-11,-7.873135867819325e-11,3.1980131990815065e-11,9.477058933823528e-09,6.139645732038082e-11,1.873544852941181e-09,1.8731462213199343e-10,1.6862302308091883e-09,2.77957905175677e-09,1.3958177850583206e-07,-1.043654241126121e-09,-4.369003411811576e-10,-6.067538999449633e-10,1.3950957647058825e-07,-9.714522058823306e-10,-3.452551102939892e-12,-2.485686129894095e-12,-9.668649730457961e-13,2.77957905175677e-09,6.735684402511842e-10,-2.596389148242216e-12,-1.8587604632414167e-12,-7.376286850007998e-13,6.731658974264704e-10,-2.193846323528411e-12,-442.3559253461642,-0.4423559253461642
174.70000000000002,9.527043952029516e-09,1.386438352941177e-07,6.734035738970581e-10,2.485734417346717,0.0390205095417264,-0.1613158685750303,-0.0001613158685749,-161.31586857503044,5.531916526480872e-11,-1.0624674938061008e-11,6.594384020286972e-11,2.771203153806326e-09,9.585446772545068e-09,-5.840282051555053e-11,-7.855368344541704e-11,2.015086292986652e-11,9.477297764705884e-09,4.9746187323633076e-11,1.9792558823529433e-09,1.8666593410791308e-10,1.79258994824503e-09,2.771203153806326e-09,1.3958033167330693e-07,-9.36496379189256e-10,-4.357799037393852e-10,-5.007164754498708e-10,1.395059886029412e-07,-8.621533088235243e-10,-1.0210283088237577e-12,-2.478749629676381e-12,1.457721320852623e-12,2.771203153806326e-09,6.735705446096443e-10,-1.6697071258617062e-13,-1.853628284801399e-12,1.6866575722152284e-12,6.73175837867647e-10,2.277360294111245e-13,-419.17090421026353,-0.4191709042102635
174.8,9.517188694852942e-09,1.3875089411764706e-07,6.726260371323524e-10,2.48781949162116,0.0441854225654046,-0.1528659431948244,-0.0001528659431947,-152.86594319482444,4.5463908088233615e-11,-1.0594018542213386e-11,5.605792663044701e-11,2.762833490697556e-09,9.585686780932445e-09,-6.849808607950252e-11,-7.837598867502536e-11,9.87790259552284e-12,9.477450301470589e-09,3.973839338235494e-11,2.086314705882328e-09,1.860182523980224e-10,1.9002964534843063e-09,2.762833490697556e-09,1.395788809674642e-07,-8.279868498171325e-10,-4.3465952076164517e-10,-3.9332732905548736e-10,1.3950563786764704e-07,-7.547437499999792e-10,-1.7985650735294828e-12,-2.471817280420717e-12,6.73252206891235e-13,2.762833490697556e-09,6.73572641972813e-10,-9.466048404603881e-13,-1.848498970794695e-12,9.018941303343068e-13,6.73175837867647e-10,-5.498007352945999e-13,-397.2142120793664,-0.3972142120793664
174.9,9.517747886029413e-09,1.388491286764706e-07,6.71848500367647e-10,2.489956636169792,0.0493403713277341,-0.1442049989857799,-0.0001442049989857,-144.20499898578,4.6023099264704225e-11,-1.0563382221310768e-11,5.6586481486014996e-11,2.7544700945608676e-09,9.585926641166285e-09,-6.817875513687027e-11,-7.819827426152646e-11,1.0019519124656193e-11,9.477495210332108e-09,4.0252675697304735e-11,2.184549264705864e-09,1.853715776506585e-10,1.9991776870552056e-09,2.7544700945608676e-09,1.3957742635838614e-07,-7.282976819155441e-10,-4.335391973744511e-10,-2.9475848454109327e-10,1.3950450735294117e-07,-6.553786764705777e-10,-2.5761018382352066e-12,-2.4648891012605933e-12,-1.1121273697461336e-13,2.7544700945608676e-09,6.735747323193401e-10,-1.726231951692962e-12,-1.8433725352912548e-12,1.1714058359829288e-13,6.73175837867647e-10,-1.3273375000003244e-12,-374.7091984840595,-0.3747091984840595
175.0,9.518307077205883e-09,1.3891607720588238e-07,6.719049350553508e-10,2.49207513501456,0.0542484247080809,-0.1356196179392828,-0.0001356196179392,-135.61961793928285,4.658229044117484e-11,-1.0532766061152868e-11,5.71150565023277e-11,2.7461129975266686e-09,9.58616635141585e-09,-6.785927420996682e-11,-7.802054009844081e-11,1.0161265888473992e-11,9.477527044117649e-09,4.078003308823649e-11,2.251497794117622e-09,1.8472591051415856e-10,2.0667718836034634e-09,2.7461129975266686e-09,1.3957596781602965e-07,-6.59890610147298e-10,-4.3241893874364926e-10,-2.2747167140364856e-10,1.3950435551470594e-07,-5.882783088235615e-10,-2.519667150531417e-12,-2.4579651113295026e-12,-6.170203920191402e-14,2.7461129975266686e-09,6.73576815627827e-10,-1.6718805724763526e-12,-1.838248992361031e-12,1.6636841988467854e-13,6.73175837867647e-10,-1.2709028122965345e-12,-352.4005318411617,-0.3524005318411617
175.10000000000002,9.520546514705884e-09,1.3898302573529414e-07,6.738176287822882e-10,2.494132623388441,0.0592367199028121,-0.1272814865628411,-0.0001272814865628,-127.28148656284117,4.8821727941175466e-11,-1.0502170147539386e-11,5.932389808871486e-11,2.737762231725369e-09,9.586405909846804e-09,-6.585939514091964e-11,-7.78427860782869e-11,1.198339093736726e-11,9.477901529411764e-09,4.2644985294120135e-11,2.318446323529407e-09,1.840812516368603e-10,2.1343650718925467e-09,2.737762231725369e-09,1.395745053102258e-07,-5.914795749316584e-10,-4.312987500645624e-10,-1.6018082486709628e-10,1.3950082867647057e-07,-5.178029411764257e-10,-6.069734235936493e-13,-2.4510453297720577e-12,1.8440719061784084e-12,2.737762231725369e-09,6.735788918768273e-10,2.3873690546093824e-13,-1.833128356062259e-12,2.0718652615231973e-12,6.73175837867647e-10,6.417909146412329e-13,-330.73433062140134,-0.3307343306214013
175.20000000000002,9.52520386764706e-09,1.390256911764706e-07,6.757303225092256e-10,2.49610593629361,0.0641590358075677,-0.1192844828086527,-0.0001192844828086,-119.28448280865278,5.347908088235164e-11,-1.0471594566270027e-11,6.395067544862167e-11,2.729417829287382e-09,9.586645314621188e-09,-6.144144697412761e-11,-7.766501209256711e-11,1.6223565118439497e-11,9.477926455882355e-09,4.727741176470309e-11,2.361111764705854e-09,1.8343760166710123e-10,2.177674163038753e-09,2.729417829287382e-09,1.3957303881067954e-07,-5.473476342089309e-10,-4.3017863655525876e-10,-1.1716899765367212e-10,1.395002845588236e-07,-4.745933823529636e-10,1.3057203033434977e-12,-2.4441297757390405e-12,3.7498500790825385e-12,2.729417829287382e-09,6.73580961044845e-10,2.149361464380669e-12,-1.828010640453175e-12,3.977372104833844e-12,6.73175837867647e-10,2.55448464157838e-12,-309.95453180664987,-0.3099545318066499
175.3,9.529861220588236e-09,1.390440735294118e-07,6.76097039705882e-10,2.498056346729079,0.0691737997808701,-0.1113802930910501,-0.0001113802930909,-111.38029309105022,5.813643382352781e-11,-1.0441039403144492e-11,6.85774732266723e-11,2.721079822343119e-09,9.586884563897442e-09,-5.70233433092058e-11,-7.748721803158543e-11,2.046387472237964e-11,9.477933794117648e-09,5.1927426470589664e-11,2.3794941176470427e-09,1.8279496125321943e-10,2.196699156393823e-09,2.721079822343119e-09,1.3957156828696973e-07,-5.274947575579523e-10,-4.29058603449825e-10,-9.843615410812751e-11,1.394986080882353e-07,-4.5453455882351846e-10,1.6724375000000073e-12,-2.437218468381232e-12,4.109655968381239e-12,2.721079822343119e-09,6.73583023110335e-10,2.514016595547156e-12,-1.822895859592014e-12,4.33691245513917e-12,6.73175837867647e-10,2.9212018382348894e-12,-289.41590544432205,-0.289415905444322
175.4,9.530728139705884e-09,1.3906245588235296e-07,6.754331058823525e-10,2.49990265941635,0.074063646187726,-0.1038979675800621,-0.00010389796758,-103.89796758006214,5.900335294117397e-11,-1.0410504743962469e-11,6.941385768513645e-11,2.7127482430229913e-09,9.587123655830391e-09,-5.6395516124507274e-11,-7.73094037856459e-11,2.0913887661138616e-11,9.477986253676467e-09,5.2741886029415085e-11,2.397876470588205e-09,1.8215333104355323e-10,2.2157231395446518e-09,2.7127482430229913e-09,1.3957009370854898e-07,-5.07637826196043e-10,-4.2793865599406516e-10,-7.969917020197783e-11,1.394985617647059e-07,-4.361058823529524e-10,1.0085036764706317e-12,-2.4303114268494135e-12,3.438815103320045e-12,2.7127482430229913e-09,6.73585078051704e-10,1.8480278306485968e-12,-1.8177840275370125e-12,3.665811858185609e-12,6.73204225e-10,2.228880882352811e-12,-269.97347130723887,-0.2699734713072388
175.5,9.529892110294116e-09,1.3908413602941178e-07,6.747691720588236e-10,2.5016571516472297,0.0790222149032474,-0.0967877515974429,-9.678775159744304e-05,-96.78775159744303,5.816732352940893e-11,-1.0379990674523643e-11,6.854731420393258e-11,2.7044231234574143e-09,9.587362588571236e-09,-5.747047827711997e-11,-7.713156924505253e-11,1.9661090967932576e-11,9.478071264705886e-09,5.182084558823158e-11,2.4195566176470236e-09,1.815127116864409e-10,2.2380439059605827e-09,2.7044231234574143e-09,1.3956861504474317e-07,-4.844790153314121e-10,-4.2681879944362603e-10,-5.766021588778624e-11,1.3949847601476013e-07,-4.1433998534837686e-10,3.445698529413593e-13,-2.4234086702943663e-12,2.7679785232357256e-12,2.7044231234574143e-09,6.735871258473093e-10,1.1820462115140579e-12,-1.812675158346408e-12,2.994721369860466e-12,6.732053419117658e-10,1.5638301470577653e-12,-251.49794444871105,-0.251497944448711
175.60000000000002,9.529056080882352e-09,1.3910674632352948e-07,6.746101705882353e-10,2.503279971710488,0.0838825732651373,-0.0902111472970032,-9.021114729700324e-05,-90.21114729700324,5.733129411764388e-11,-1.0349497280627704e-11,6.768079139827157e-11,2.696104495776801e-09,9.58760136026758e-09,-5.854527938522617e-11,-7.695371430010939e-11,1.840843491488323e-11,9.478083735294112e-09,5.0972345588239026e-11,2.442166911764697e-09,1.8087310383022115e-10,2.2612938079344762e-09,2.696104495776801e-09,1.395671322647515e-07,-4.603859412220704e-10,-4.2569903906212406e-10,-3.4686902159946325e-11,1.3948844705882354e-07,-3.81700735294088e-10,1.855683823530733e-13,-2.416510217866872e-12,2.602078600219945e-12,2.696104495776801e-09,6.735891664754595e-10,1.0210041127757865e-12,-1.8075692660784337e-12,2.82857337885422e-12,6.732053419117658e-10,1.4048286764694793e-12,-234.40897982545536,-0.2344089798254553
175.70000000000002,9.507766246323524e-09,1.3912562435424356e-07,6.745200235294115e-10,2.504715954367103,0.0888323736226412,-0.0843917160928511,-8.439171609285118e-05,-84.39171609285118,3.6041459558815054e-11,-1.0319024648074326e-11,4.636048420688938e-11,2.68779239211157e-09,9.587839969063384e-09,-8.007372273986015e-11,-7.677583884112049e-11,-3.297883898739649e-12,9.478114632352942e-09,2.965161397058164e-11,2.4610449424788023e-09,1.8023450812323277e-10,2.280810434355569e-09,2.68779239211157e-09,1.3956564533764634e-07,-4.4002098340277916e-10,-4.2457938011894203e-10,-1.5441603283837232e-11,1.3948664375000004e-07,-3.6101939575650574e-10,9.542132352961293e-14,-2.409616088717709e-12,2.505037412247322e-12,2.68779239211157e-09,6.735911999144131e-10,9.288236149986165e-13,-1.802466364791326e-12,2.7312899797899426e-12,6.73214226199261e-10,1.3057973301504688e-12,-219.28749015812443,-0.2192874901581244
175.8,9.485843819852936e-09,1.3908603025830257e-07,6.74139270588235e-10,2.506004149433726,0.0938673164046078,-0.0791712055712154,-7.91712055712154e-05,-79.17120557121541,1.4119033088227914e-11,-1.0288572862663172e-11,2.440760595089109e-11,2.679486844592136e-09,9.588078413099002e-09,-1.0223459324606551e-10,-7.659794275838986e-11,-2.5636650487675668e-11,9.478147735294116e-09,7.69608455882086e-12,2.42145084653784e-09,1.7959692521381516e-10,2.2418539213240247e-09,2.679486844592136e-09,1.395641542323728e-07,-4.78123974070216e-10,-4.2345982788693054e-10,-5.4664146183285695e-11,1.394863194852941e-07,-4.0028922699153517e-10,-2.853316176472132e-13,-2.40272630199766e-12,2.117394684350447e-12,2.679486844592136e-09,6.735932261423806e-10,5.460444458540513e-13,-1.797366468543319e-12,2.34341091439737e-12,6.73214226199261e-10,9.250443889736428e-13,-205.72226477067,-0.20572226477067
175.9,9.47180337867647e-09,1.390464361623616e-07,6.722328367647052e-10,2.5071269482141925,0.0988581702385191,-0.0746209763404334,-7.462097634043344e-05,-74.62097634043344,7.859191176203601e-14,-1.0258142010193913e-11,1.0336733921955949e-11,2.671187885348918e-09,9.588316690511161e-09,-1.1651331183469043e-10,-7.642002594255128e-11,-4.009328589213915e-11,9.478168805147065e-09,-6.365426470594407e-12,2.381856750596878e-09,1.7896035575030746e-10,2.20289639484657e-09,2.671187885348918e-09,1.3956265891774873e-07,-5.162227553871198e-10,-4.2234038764048477e-10,-9.388236774663495e-11,1.3947624889705884e-07,-4.298127346972052e-10,-2.191765441176649e-12,-2.395840876857505e-12,2.0407543568085562e-13,2.671187885348918e-09,6.735952451375233e-10,-1.3624083728177238e-12,-1.792269591392644e-12,4.2986121857492033e-13,6.73220941176471e-10,-9.881044117655512e-13,-193.89873049670783,-0.1938987304967078
