t,E,current1_mA,coll_current,potential2,current1,current1_muA,cur1muA_filt,coll_cur_filt,coll_cur_norm,coll_cur_norm_filt,cur_H2O2,cur_H2O2_min,cur_H2O2_max,yield,yield_min,yield_max,j,current1_mA_geo,cur_H2O2_uAcm,cur_H2O2_min_uAcm,cur_H2O2_max_uAcm
666.0740000000002,-0.0540578181818173,-0.0447224545454539,0.1645871818181793,,-4.472245454545398e-05,-44.72245454545398,-44.620545454545535,0.1689690000000032,0.1870867910447771,0.1870867910447771,-2.6726684434968155,-4.31243625675623,-1.936377207912768,11.27824246439826,17.589256083596094,8.300152983461894,-116.20897482631192,-0.1162089748263119,-6.944790106583515,-11.20564158418717,-5.031575580894691
666.1239999999999,-0.0556591212121226,-0.044599696969697,0.1680565757575789,,-4.4599696969696994e-05,-44.59969696969701,-44.85296969696987,0.1711603636363645,0.184543,0.184543,-2.636328571428572,-4.253800707608973,-1.910048577370272,11.162364069488776,17.414518549753712,8.213541290770241,-115.88999564290458,-0.1158899956429045,-6.850362836853097,-11.05328015581666,-4.963162002189736
666.1740000000002,-0.0579492000000013,-0.0447500923076927,0.1737623846153896,,-4.475009230769272e-05,-44.750092307692725,-45.075,0.1737623846153896,0.1854819090909204,0.1854819090909204,-2.64974155844172,-4.2754429923628665,-1.919766431601495,11.18038331495026,17.441698356562437,8.227007681020151,-116.28079011572082,-0.1162807901157208,-6.885215786808525,-11.109516508443344,-4.988413341571706
666.2239999999999,-0.059006538461538,-0.0450802923076921,0.1776824923076917,,-4.508029230769218e-05,-45.08029230769218,-45.08029230769218,0.177656,0.1893940303030294,0.1893940303030294,-2.7056290043289923,-4.365619178836055,-1.960257490897643,11.323958731118386,17.65816039219132,8.334330696774325,-117.13879766198788,-0.1171387976619878,-7.0304364116206095,-11.343834644384316,-5.093627255661648
666.2739999999999,-0.0599334615384611,-0.0453449076923075,0.1790071076923071,,-4.5344907692307566e-05,-45.344907692307565,-45.344907692307565,0.177656,0.1933068484848479,0.1933068484848479,-2.7615264069263987,-4.455811430780397,-2.000755763938024,11.48090253885757,17.894566621688202,8.451695964877617,-117.82638699226872,-0.1178263869922687,-7.175682908426731,-11.578194525617484,-5.19885991429123
666.3240000000002,-0.0609556461538467,-0.0456577076923078,0.1784242769230762,,-4.565770769230788e-05,-45.65770769230788,-45.65770769230788,0.177656,0.192524272727267,0.192524272727267,-2.750346753246672,-4.43777270099192,-1.9926559838734752,11.363178234481778,17.717257789129672,8.363654881692035,-118.63918154245968,-0.1186391815424596,-7.146633159117605,-11.531321823365484,-5.177813056573188
666.3739999999999,-0.0612362615384619,-0.0460444923076921,0.174318615384619,,-4.6044492307692105e-05,-46.044492307692096,-46.044492307692096,0.177656,0.189707,0.189707,-2.7101,-4.372833273753951,-1.963496775641353,11.117311710439315,17.346549914433325,8.179875113006991,-119.6442212722604,-0.1196442212722603,-7.042054061605644,-11.3625800952597,-5.102044368788891
666.4240000000002,-0.0606482307692322,-0.0464838461538465,0.1677232923076976,,-4.648384615384658e-05,-46.48384615384658,-46.48384615384658,0.177656,0.189707,0.189707,-2.7101,-4.372833273753951,-1.963496775641353,11.018022386431756,17.19669204899273,8.1056943762596,-120.78585941727135,-0.1207858594172713,-7.042054061605644,-11.3625800952597,-5.102044368788891
666.4739999999999,-0.0615751538461537,-0.0467492307692307,0.171034061538461,,-4.674923076923074e-05,-46.74923076923073,-46.74923076923073,0.177656,0.1910051230769244,0.1910051230769244,-2.728644615384634,-4.402755605477098,-1.976932550156404,11.02975661009518,17.21440717169899,8.11446014002019,-121.47544755374368,-0.1214754475537436,-7.090241281298745,-11.440331719791525,-5.136956530884213
666.5239999999999,-0.0638814545454541,-0.0478126818181816,0.1780471212121198,,-4.78126818181816e-05,-47.8126818181816,-47.06412121212115,0.1781908636363635,0.191429,0.191429,-2.7347,-4.412526162774411,-1.9813197418347688,10.820342821460809,16.898070236057052,7.958065950761952,-124.2387698586709,-0.1242387698586709,-7.105975883647449,-11.465720005352829,-5.148356420547942
666.5740000000002,-0.065837893939396,-0.0479755606060591,0.1806558333333292,,-4.797556060605915e-05,-47.97556060605916,-47.52056060606154,0.1798211666666708,0.191429,0.191429,-2.7347,-4.412526162774411,-1.9813197418347688,10.78558842852108,16.845532772536696,7.932119572067302,-124.6620019274959,-0.1246620019274959,-7.105975883647449,-11.465720005352829,-5.148356420547942
666.6239999999999,-0.0670949090909093,-0.0473326818181819,0.1789865000000005,,-4.733268181818194e-05,-47.33268181818193,-48.060636363636426,0.1819599999999999,0.1916938615384625,0.1916938615384625,-2.738483736263751,-4.41863134259554,-1.9840610997011767,10.938366247080932,17.076402791434624,8.046196818004871,-122.9915147944414,-0.1229915147944414,-7.115807725765523,-11.481583997956871,-5.155479696551578
666.6740000000002,-0.0681388484848496,-0.0479198030303036,0.1815948333333362,,-4.791980303030368e-05,-47.91980303030368,-48.386393939394296,0.1819599999999999,0.1950046307692335,0.1950046307692335,-2.785780439560479,-4.494946090359387,-2.018328073031162,10.988061861929472,17.151455137223493,8.083314406999824,-124.51711876347458,-0.1245171187634745,-7.238705752241033,-11.679883905506708,-5.244520646596725
666.7239999999999,-0.068958015151516,-0.048955166666668,0.1842031666666698,,-4.8955166666668e-05,-48.955166666668006,-49.105015151516106,0.1819599999999999,0.1992938181818153,0.1992938181818153,-2.8470545454545046,-4.593813825525218,-2.062721825790553,10.992017248821178,17.15742777285905,8.086268901918446,-127.20745738592326,-0.1272074573859232,-7.397923333246265,-11.936786579203726,-5.359875506907853
666.7739999999999,-0.0698813181818188,-0.0496413181818183,0.1850511818181814,,-4.964131818181839e-05,-49.64131818181838,-49.64131818181838,0.1819599999999999,0.2020590454545446,0.2020590454545446,-2.886557792207781,-4.6575535811888615,-2.0913423555228223,10.990574961131566,17.155249934168836,8.085191574530633,-128.99038645279958,-0.1289903864527996,-7.500570467759943,-12.102411023045988,-5.434244466594371
666.8240000000002,-0.0709533333333355,-0.0499533333333338,0.182534333333316,,-4.995333333333383e-05,-49.95333333333382,-49.95333333333382,0.1813861666666617,0.202528681818181,0.202528681818181,-2.893266883116872,-4.668378914558077,-2.096203164484664,10.949680286968476,17.09349166269774,8.054646805827057,-129.8011416149751,-0.1298011416149751,-7.518003691953163,-12.13054008943502,-5.446875026165024
666.8739999999999,-0.0721275757575783,-0.0502139393939399,0.1734040303030098,,-5.021393939393998e-05,-50.21393939393997,-50.21393939393997,0.1787778333333275,0.2018764090909092,0.2018764090909092,-2.883948701298703,-4.653343729323075,-2.0894520409265604,10.862762361191942,16.962180244533066,7.989738269758499,-130.4783129251004,-0.1304783129251004,-7.493790880573724,-12.091471941672523,-5.4293325823169205
666.9240000000002,-0.0716489230769211,-0.0505376923076932,0.176066769230781,,-5.053769230769329e-05,-50.53769230769329,-50.53769230769329,0.1779209230769211,0.201759,0.201759,-2.8822714285714284,-4.650637395980769,-2.088236838686099,10.790989835939431,16.853698674889092,7.936151902905707,-131.3195680526799,-0.1313195680526798,-7.489432574525415,-12.08443967507526,-5.426174942424255
666.9739999999999,-0.0719317272727285,-0.0507090909090909,0.1780473636363646,,-5.070909090909101e-05,-50.709090909091,-50.709090909091,0.177656,0.201759,0.201759,-2.8822714285714284,-4.650637395980769,-2.088236838686099,10.756477547300015,16.801518137344974,7.910388376707262,-131.76493841433677,-0.1317649384143367,-7.489432574525415,-12.08443967507526,-5.426174942424255
667.0239999999999,-0.0730925820895525,-0.0508999701492538,0.1779772686567161,,-5.089997014925384e-05,-50.89997014925382,-50.89997014925382,0.1778359104477613,0.2024741538461544,0.2024741538461544,-2.8924879120879194,-4.667122019818144,-2.0956387915450425,10.754250749387571,16.798150983382982,7.908726150825328,-132.26092820381493,-0.1322609282038149,-7.515979576201601,-12.127274113748385,-5.445408532400321
667.0740000000002,-0.0748910895522413,-0.051414149253732,0.1760496567164151,,-5.1414149253732094e-05,-51.41414925373208,-51.41414925373208,0.1784784477611949,0.2064472307692334,0.2064472307692334,-2.949246153846192,-4.758703263359099,-2.1367607518724987,10.850117553308914,16.94307143085252,7.980296699528981,-133.59699589544397,-0.1335969958954439,-7.663462918847053,-12.365243217487905,-5.552261810045112
667.1239999999999,-0.0753616716417918,-0.0518069701492545,0.1783499402985126,,-5.180697014925451e-05,-51.8069701492545,-51.8069701492545,0.1791209850746281,0.208071999999999,0.208071999999999,-2.9724571428571283,-4.796154938597564,-2.153577364574031,10.852457901783024,16.946608269962443,7.982044155582857,-134.61772058560197,-0.1346177205856019,-7.723775467992231,-12.4625594499985,-5.595958904535084
667.1740000000002,-0.0770028181818248,-0.052196000000001,0.179378,,-5.219600000000106e-05,-52.19600000000106,-52.03963636363672,0.179378,0.2090112727272734,0.2090112727272734,-2.9858753246753347,-4.8178056053360345,-2.1632989824977304,10.821942194270088,16.900487712348173,7.9592600456242595,-135.6285944428529,-0.1356285944428528,-7.758641916378735,-12.518817582776672,-5.621220023676432
667.2239999999999,-0.0791155757575758,-0.0525509696969697,0.1832125151515161,,-5.255096969696972e-05,-52.55096969696972,-52.20696969696971,0.1804736060606063,0.209507,0.209507,-2.9929571428571435,-4.829232346114637,-2.1684298364018884,10.77690150171771,16.832399239335448,7.925634619142457,-136.55096475992056,-0.1365509647599205,-7.77704365302711,-12.548509375076168,-5.634552281000988
667.2739999999999,-0.080289060606059,-0.0528115757575754,0.1969072121211942,,-5.281157575757541e-05,-52.811575757575405,-52.46757575757543,0.1843864848484797,0.209507,0.209507,-2.9929571428571435,-4.829232346114637,-2.1684298364018884,10.726573585687856,16.75629646769466,7.888066990809567,-137.22813607004466,-0.1372281360700446,-7.77704365302711,-12.548509375076168,-5.634552281000988
667.3240000000002,-0.0813232238805969,-0.0523291044776119,0.1937547014925376,,-5.2329104477611966e-05,-52.32910447761197,-52.72444776119401,0.184543,0.2089158656716412,0.2089158656716412,-2.984512366737732,-4.815606428988198,-2.162311504723545,10.791239253567634,16.854075740654412,7.936338102957362,-135.97445951321112,-0.1359744595132111,-7.755100340982884,-12.513103137282974,-5.618654113979208
667.3739999999999,-0.081309590909091,-0.0529019545454542,0.1886512575757589,,-5.290195454545425e-05,-52.90195454545425,-53.26680303030286,0.188181742424241,0.2105371515151504,0.2105371515151504,-3.0076735930735765,-4.852977810554311,-2.1790920638284983,10.759054185162652,16.805414230736016,7.9123117586558624,-137.4629806552132,-0.1374629806552131,-7.815283584401985,-12.61021073085718,-5.662257525071436
667.4240000000002,-0.0811997910447778,-0.0538267611940301,0.1837719552238768,,-5.382676119403014e-05,-53.82676119403014,-53.82676119403014,0.1905555970149168,0.21295,0.21295,-3.042142857142857,-4.908595073697354,-2.2040654186341366,10.69879192468844,16.71427700658866,7.867331438354922,-139.86604268827605,-0.139866042688276,-7.904850176424284,-12.75472929984425,-5.727149490180091
667.4739999999999,-0.0823557611940284,-0.0540192985074624,0.1812018059701524,,-5.401929850746245e-05,-54.01929850746245,-54.01929850746245,0.1847742537313505,0.21295,0.21295,-3.042142857142857,-4.908595073697354,-2.2040654186341366,10.662691948857326,16.659665823407988,7.840389705359128,-140.3663408950089,-0.1403663408950089,-7.904850176424284,-12.75472929984425,-5.727149490180091
667.5239999999999,-0.0847809090909106,-0.0545906363636367,0.1911157272727337,,-5.459063636363673e-05,-54.590636363636726,-54.40300000000024,0.184543,0.2177493333333326,0.2177493333333326,-3.1107047619047514,-5.01922190608537,-2.253739260533627,10.782088253847531,16.840241033201067,7.929506607423557,-141.85093263355031,-0.1418509326335503,-8.083004724190019,-13.04218737679366,-5.856224387823669
667.5740000000002,-0.0861738484848497,-0.0550109696969702,0.1894465454545314,,-5.501096969697024e-05,-55.01096969697024,-54.66909090909122,0.187046757575764,0.219836,0.219836,-3.1405142857142856,-5.067320528862792,-2.2753365830986336,10.801149242036267,16.86905705809816,7.943736403512098,-142.94314696410254,-0.1429431469641025,-8.160463223218638,-13.167169149380422,-5.912343908538297
667.6239999999999,-0.0865809090909092,-0.0550659696969698,0.1851426060606044,,-5.5065969696969886e-05,-55.06596969696987,-54.906484848484745,0.1909591212121198,0.219836,0.219836,-3.1405142857142856,-5.067320528862792,-2.2753365830986336,10.790943107467395,16.85362803143581,7.936117018281206,-143.08606160687796,-0.1430860616068779,-8.160463223218638,-13.167169149380422,-5.912343908538297
667.6740000000002,-0.0861900000000062,-0.0545440000000029,0.1897070000000104,,-5.454400000000298e-05,-54.54400000000296,-55.23300000000074,0.194871999999991,0.219836,0.219836,-3.1405142857142856,-5.067320528862792,-2.2753365830986336,10.888587083039308,17.00120206667467,8.009021998244634,-141.72975046538468,-0.1417297504653847,-8.160463223218638,-13.167169149380422,-5.912343908538297
667.7239999999999,-0.0889286363636388,-0.0558485454545466,0.1942721515151556,,-5.584854545454663e-05,-55.84854545454662,-55.55875757575786,0.1909591212121177,0.2217434461538446,0.2217434461538446,-3.1677635164834945,-5.111288036700805,-2.2950789456513254,10.735213949210154,16.76936351026838,7.894516275265123,-145.1195440585061,-0.1451195440585061,-8.231268933787966,-13.281416434406568,-5.963643412025207
667.7739999999999,-0.0891746923076918,-0.0559505846153844,0.195733,,-5.5950584615384414e-05,-55.95058461538441,-55.9784153846156,0.189707,0.222419,0.222419,-3.1774142857142853,-5.126859862393482,-2.3020710323887585,10.747579301741746,16.788062782354334,7.903746213076758,-145.38468751705767,-0.1453846875170576,-8.256345956281345,-13.321879014520116,-5.981811986176877
667.8240000000002,-0.0889522307692326,-0.0558392615384624,0.19346849230768,,-5.58392615384625e-05,-55.839261538462495,-56.26600000000001,0.1902103538461565,0.2226574307692309,0.2226574307692309,-3.180820439560442,-5.132355800873242,-2.3045388277078485,10.778773369867126,16.83522932419282,7.927031990322709,-145.0954202848565,-0.1450954202848564,-8.265196670102526,-13.336159925148406,-5.988224424112749
667.8739999999999,-0.0900592769230783,-0.0563560307692312,0.187986,,-5.6356030769231286e-05,-56.35603076923129,-56.33486153846194,0.191429,0.2234389076923041,0.2234389076923041,-3.191984395604344,-5.150369202022831,-2.3126272346653787,10.72070794221628,16.747425322990544,7.883688883804973,-146.43821828509567,-0.1464382182850956,-8.294205629920448,-13.38296681224807,-6.009241729403032
667.9240000000002,-0.0932377384615471,-0.0574814153846184,0.187986,,-5.748141538461846e-05,-57.48141538461845,-57.195630769233134,0.191429,0.2260873692307716,0.2260873692307716,-3.2298195604395943,-5.211417454009676,-2.34003922099794,10.639940246191632,16.62524157242633,7.823411304272241,-149.36247174498854,-0.1493624717449885,-8.39251834022619,-13.541597523608496,-6.080470351848658
667.9739999999999,-0.0935241999999992,-0.0575225999999996,0.1900518000000036,,-5.7522599999999645e-05,-57.52259999999964,-57.59140000000036,0.191429,0.226723,0.226723,-3.2389,-5.226069034486431,-2.3466180977177147,10.661027130666684,16.657147043594605,7.839147302333598,-149.46948782853556,-0.1494694878285355,-8.416113390699428,-13.579668894334768,-6.097565221235504
668.0239999999999,-0.0943297384615376,-0.0575437692307691,0.1955610615384582,,-5.75437692307691e-05,-57.54376923076911,-57.76075384615383,0.1930181692307679,0.226723,0.226723,-3.2389,-5.226069034486431,-2.3466180977177147,10.657314135722158,16.651529393470412,7.836376428313888,-149.52449497495866,-0.1495244949749586,-8.416113390699428,-13.579668894334768,-6.097565221235504
668.0740000000002,-0.0960115454545452,-0.0578855,0.2016808636363625,,-5.788550000000009e-05,-57.88550000000008,-57.88550000000008,0.1965547272727282,0.2269969545454568,0.2269969545454568,-3.242813636363669,-5.232383812285192,-2.349453569612145,10.609857996915515,16.57971876194861,7.800964159113804,-150.41246462605588,-0.1504124646260558,-8.42628277147889,-13.596077516395171,-6.104933047651778
668.1239999999999,-0.0950979090909101,-0.0582771666666662,0.1964634393939455,,-5.827716666666621e-05,-58.27716666666621,-58.27716666666621,0.2011198787878734,0.2289537727272723,0.2289537727272723,-3.2707681818181764,-5.2774893679901975,-2.3697069402864543,10.628360447413836,16.607719079188715,7.814770323180474,-151.43019011249245,-0.1514301901124924,-8.498921205617208,-13.713281959682655,-6.157560379196084
668.1740000000002,-0.0976620606060643,-0.0593411969696983,0.2013418939394018,,-5.934119696969838e-05,-59.34119696969839,-59.117075757576856,0.2023199545454553,0.2320208307692368,0.2320208307692368,-3.3145832967033826,-5.3481864611835785,-2.401451465138474,10.58029532984933,16.53497429573712,7.778906561395611,-154.19501757905795,-0.1541950175790579,-8.612772505472226,-13.896984683665597,-6.240046877911227
668.2239999999999,-0.0985386818181811,-0.0597402727272725,0.2032853181818169,,-5.974027272727257e-05,-59.74027272727257,-59.67772727272743,0.2022677727272723,0.2336099999999999,0.2336099999999999,-3.337285714285714,-5.384817540110069,-2.417899612336796,10.581531044445,16.53684476444253,7.779828528825727,-155.2319952033204,-0.1552319952033204,-8.671763558180215,-13.99216863928911,-6.282786533932713
668.2739999999999,-0.0983274999999989,-0.0598238333333328,0.2026198333333318,,-5.9823833333332827e-05,-59.82383333333284,-60.1104999999996,0.201759,0.2344708333333318,0.2344708333333318,-3.3495833333333125,-5.404660142877231,-2.4268093704077245,10.604407708411122,16.57147008875316,7.796897397372253,-155.44912309723463,-0.1554491230972346,-8.703718282419993,-14.04372861176589,-6.305938077422365
668.3240000000002,-0.1010661363636424,-0.0611276212121241,0.2065327121212208,,-6.112762121212414e-05,-61.12762121212414,-61.15368181818416,0.201759,0.2383837121212209,0.2383837121212209,-3.4054816017317258,-5.494853791819269,-2.467308270730304,10.554216218472414,16.495495826277917,7.759449663028572,-158.83694816911924,-0.1588369481691192,-8.848967028965053,-14.278092123025,-6.411172366012152
668.3739999999999,-0.1023968181818194,-0.0616691363636368,0.2016419545454484,,-6.166913636363685e-05,-61.66913636363686,-61.31731818181826,0.201759,0.238775,0.238775,-3.411071428571428,-5.503873156713246,-2.47135816076246,10.482669137942793,16.387156675020933,7.706077663066179,-160.2440471588728,-0.1602440471588728,-8.863491903619197,-14.301528474150322,-6.421695794870867
668.4240000000002,-0.1025058615384604,-0.0616307846153839,0.2003289692307726,,-6.163078461538394e-05,-61.63078461538394,-61.57521538461607,0.2040633846153914,0.2395199104477639,0.2395199104477639,-3.4217130063966272,-5.521043683852198,-2.4790680990479537,10.51985129392168,16.443464976857527,7.733813116341431,-160.1443921333925,-0.1601443921333925,-8.891143490773118,-14.346145196920244,-6.441729668978128
