t,E,current1_mA,coll_current,potential2,current1,current1_muA,cur1muA_filt,coll_cur_filt,coll_cur_norm,coll_cur_norm_filt,cur_H2O2,cur_H2O2_min,cur_H2O2_max,yield,yield_min,yield_max,j,current1_mA_geo,cur_H2O2_uAcm,cur_H2O2_min_uAcm,cur_H2O2_max_uAcm
327.83499999999884,0.9000933650793337,0.0024129365079192,0.1275634920634137,,2.41293650791927e-06,2.412936507919269,1.4960000000000002,0.1286,0.1017000000002064,0.1017000000002064,-1.4528571428600916,-2.3442315989482703,-1.0526107211812474,75.16475394733959,98.55576032993628,60.74715775577253,6.269890164934662,0.0062698901649346,-3.775173810490638,-6.0913640281605685,-2.7351542763676795
327.8849999999988,0.8975657500000619,0.0016682500000185,0.1283749999999838,,1.6682500000185791e-06,1.6682500000185791,1.948249999989155,0.1286,0.0933,0.0933,-1.3328571428571427,-2.1506077500632226,-0.9656694226746416,88.8243624371219,112.63094311471306,73.32566170055655,4.334860960261411,0.0043348609602614,-3.4633600444253845,-5.588242515498798,-2.5092418287569966
327.9349999999988,0.8957901875000318,0.0020044687499793,0.1336468749998244,,2.004468749979315e-06,2.0044687499793152,2.099,0.1286,0.0933,0.0933,-1.3328571428571427,-2.1506077500632226,-0.9656694226746416,79.8757559588717,103.51711936187964,65.02521879726363,5.2085079156316825,0.0052085079156316,-3.4633600444253845,-5.588242515498798,-2.5092418287569966
327.9849999999988,0.8944005384615721,0.0023966923076999,0.1351769230770917,,2.3966923076999444e-06,2.3966923076999445,1.8870000000122364,0.1286,0.0933,0.0933,-1.3328571428571427,-2.1506077500632226,-0.9656694226746416,71.4755045094282,94.588336935967,57.43994847140142,6.227680454543152,0.0062276804545431,-3.4633600444253845,-5.588242515498798,-2.5092418287569966
328.03499999999883,0.8930092968750184,0.0020047812500215,0.1283265625000625,,2.0047812500215403e-06,2.0047812500215403,1.463828124987694,0.1286,0.0933,0.0933,-1.3328571428571427,-2.1506077500632226,-0.9656694226746416,79.86827726460598,103.50933450607651,65.01837795529761,5.209319930757177,0.0052093199307571,-3.4633600444253845,-5.588242515498798,-2.5092418287569966
328.08499999999884,0.8922022656250185,0.0010625937500216,0.1255921875000628,,1.0625937500216406e-06,1.0625937500216405,2.0021093749876373,0.1286,0.0933,0.0933,-1.3328571428571427,-2.1506077500632226,-0.9656694226746416,111.28235997819633,133.86074605071755,95.22131404584192,2.761094658195884,0.0027610946581958,-3.4633600444253845,-5.588242515498798,-2.5092418287569966
328.1349999999988,0.8915054218750155,0.0009480937499984,0.1190781250001694,,9.4809374999845e-07,0.9480937499984496,1.381500000020191,0.1286,0.0933,0.0933,-1.3328571428571427,-2.1506077500632226,-0.9656694226746416,116.8685522368698,138.80702933279764,100.91838284523172,2.463572356355672,0.0024635723563556,-3.4633600444253845,-5.588242515498798,-2.5092418287569966
328.1849999999988,0.8906876406250224,0.0014514999999791,0.1222390624997113,,1.4514999999791412e-06,1.4514999999791411,0.979,0.1271234375000651,0.0876937500001483,0.0876937500001483,-1.2527678571449756,-2.021381118782697,-0.9076438685403811,92.65116647706972,116.4094623258147,76.94688574546086,3.7716473452174095,0.0037716473452174,-3.2552521961022745,-5.252453827377828,-2.35846544073881
328.2349999999988,0.8896761562500282,0.0017841562500282,0.1306718750000473,,1.7841562500282002e-06,1.7841562500282004,1.1189531249874645,0.1240640625000927,0.0855,0.0855,-1.2214285714285713,-1.9708141761029527,-0.8849382169204916,81.27726509056292,104.97095595682416,66.30999598393028,4.63603732963735,0.0046360373296373,-3.17381869022905,-5.121058253752916,-2.299465984552232
328.28499999999883,0.8884652187500284,0.0005732187500283,0.1286406250000475,,5.732187500283296e-07,0.5732187500283292,1.6572343749874072,0.1200796875000932,0.0847968750000435,0.0847968750000435,-1.21138392857205,-1.9546068226820563,-0.8776607644791615,135.759510293026,154.64728609310552,120.98327334604188,1.4894791435096513,0.0014894791435096,-3.1477182075807555,-5.0789442878529485,-2.2805559024435973
328.33499999999884,0.8871225937500317,0.0015374218749762,0.1220156250001578,,1.5374218749762968e-06,1.5374218749762971,1.668,0.1213015624999688,0.083,0.083,-1.1857142857142855,-1.913188030602867,-0.8590628304608282,87.08446553870378,110.88984747360192,71.69357922558765,3.994910873797349,0.0039949108737973,-3.081016974140481,-4.971319708321546,-2.232230137050705
328.3849999999988,0.8874725937499752,0.001745937500003,0.1119609375002639,,1.7459375000030889e-06,1.7459375000030888,1.1501093750170062,0.1207703125000305,0.083,0.083,-1.1857142857142855,-1.913188030602867,-0.8590628304608282,80.89052673246744,104.57077870657476,65.95491143817553,4.536727893142819,0.0045367278931428,-3.081016974140481,-4.971319708321546,-2.232230137050705
328.4349999999988,0.8870402153846755,0.0013620461538635,0.1105984615381596,,1.3620461538635836e-06,1.3620461538635835,0.721,0.1177707692308962,0.083,0.083,-1.1857142857142855,-1.913188030602867,-0.8590628304608282,93.0789463008338,116.82755631194864,77.35440597680774,3.539206173170508,0.0035392061731705,-3.081016974140481,-4.971319708321546,-2.232230137050705
328.4849999999988,0.8849066249999836,0.0007129375000016,0.1208937500001637,,7.129375000016374e-07,0.7129375000016375,0.721,0.1128562500000495,0.0844343749999379,0.0844343749999379,-1.2062053571419706,-1.9462510315821109,-0.8739088334414179,125.70250856022764,146.37931898893763,110.14410343631155,1.852531056993286,0.0018525310569932,-3.1342619587439944,-5.057232198759078,-2.270806704553037
