t,E,current1_mA,coll_current,potential2,current1,current1_muA,cur1muA_filt,coll_cur_filt,coll_cur_norm,coll_cur_norm_filt,cur_H2O2,cur_H2O2_min,cur_H2O2_max,yield,yield_min,yield_max,j,current1_mA_geo,cur_H2O2_uAcm,cur_H2O2_min_uAcm,cur_H2O2_max_uAcm
3427.825999999988,0.6590994216866966,-0.001517,0.1035005180719101,,-1.5169999999999998e-06,-1.517,-1.5128554216741272,0.103625,0.103625,0.103625,-1.4803571428571427,-1.9189814814814807,-1.204941860465116,98.7774944594047,111.6991748543464,88.53545903873345,-3.941845692578045,-0.003941845692578,-3.846631131871173,-4.986373689462631,-3.130978828267234
3427.875999999988,0.659116,-0.00146933734941,0.1026706385544668,,-1.4693373494100738e-06,-1.469337349410074,-1.517,0.103625,0.103625,0.103625,-1.4803571428571427,-1.9189814814814807,-1.204941860465116,100.37359101005065,113.27041977195204,90.1133924996075,-3.8179967710719462,-0.0038179967710719,-3.846631131871173,-4.986373689462631,-3.130978828267234
3427.925999999988,0.658788463414945,-0.0014446341463285,0.1036771829251452,,-1.4446341463285222e-06,-1.4446341463285224,-1.5033658536714776,0.103625,0.103625,0.103625,-1.4803571428571427,-1.9189814814814807,-1.204941860465116,101.22130266372744,114.10230500866707,90.95356067352571,-3.753806781184079,-0.003753806781184,-3.846631131871173,-4.986373689462631,-3.130978828267234
3427.975999999988,0.6575287073173777,-0.001497073170719,0.1105009634129849,,-1.4970731707190337e-06,-1.4970731707190337,-1.4509268292809665,0.103625,0.103625,0.103625,-1.4803571428571427,-1.9189814814814807,-1.204941860465116,99.43857534513332,112.3507482671762,89.188390631347,-3.890066861880672,-0.0038900668618806,-3.846631131871173,-4.986373689462631,-3.130978828267234
3428.025999999988,0.6579394047615611,-0.0011040357144453,0.113094,,-1.1040357144453103e-06,-1.1040357144453106,-1.431,0.1068017619035341,0.1068017619035341,0.1068017619035341,-1.525739455764774,-1.9778104056210035,-1.2418809523666765,116.03573362835328,128.35231407195928,105.87596481458536,-2.868779449860628,-0.0028687794498606,-3.964554714372278,-5.139237592704805,-3.2269631396053424
3428.075999999988,0.6593739285710721,-0.0004379642858797,0.113094,,-4.379642858797958e-07,-0.4379642858797958,-1.431,0.1119255714272982,0.1119255714272982,0.1119255714272982,-1.5989367346756889,-2.0726957671721893,-1.3014601328755606,156.99699872894575,165.11162191413356,149.64261957490734,-1.1380274448241876,-0.0011380274448241,-4.15475404105878,-5.385792275446566,-3.381776545047844
3428.125999999988,0.6588679146343,-0.0009900853657001,0.1066796463431262,,-9.900853657001712e-07,-0.990085365700171,-1.431,0.112233,0.112233,0.112233,-1.6033285714285712,-2.0783888888888886,-1.30503488372093,123.64617529615587,135.46725287204558,113.72257153411456,-2.5726853883123124,-0.0025726853883123,-4.166166000707333,-5.4005855564724685,-3.391065349412945
3428.175999999988,0.658084710843657,-0.0012287710845048,0.1037698674683336,,-1.2287710845048034e-06,-1.2287710845048034,-1.431,0.112233,0.112233,0.112233,-1.6033285714285712,-2.0783888888888886,-1.30503488372093,113.22543456897972,125.69025421265718,103.009851589762,-3.192897829017609,-0.0031928978290176,-4.166166000707333,-5.4005855564724685,-3.391065349412945
3428.225999999988,0.6569437469882323,-0.0005546746989608,0.1099927590346151,,-5.546746989608619e-07,-0.5546746989608621,-1.431,0.112233,0.112233,0.112233,-1.6033285714285712,-2.0783888888888886,-1.30503488372093,148.5937109946302,157.86849193309243,140.34824532538096,-1.441293390165391,-0.0014412933901653,-4.166166000707333,-5.4005855564724685,-3.391065349412945
3428.275999999988,0.6574625421683216,-0.0007765783130765,0.1082503493991034,,-7.765783130765065e-07,-0.7765783130765065,-1.431,0.108914253013309,0.108914253013309,0.108914253013309,-1.555917900190129,-2.016930611357575,-1.266444802480338,133.4122551917101,144.4012291291442,123.977530438774,-2.0178984036586365,-0.0020178984036586,-4.042971834455859,-5.240889415035373,-3.2907910280454677
